close,adjclose,volume,datetime,ticker,T_minus_1_price,T_price,change_vs_T_minus_1,topic_0_score,topic_1_score,topic_2_score,topic_3_score,topic_4_score,topic_5_score,topic_6_score,topic_7_score,topic_8_score,topic_9_score,topic_10_score,topic_11_score,min_sentiment,max_sentiment,avg_sentiment
2.173332929611206,2.173332929611206,15453000,20111201,TSLA,2.182667016983032,2.173332929611206,0,0.18576388625748555,0.01909725731962245,0.08159697680457025,0.01909723354797105,0.08507532917404145,0.14941624980102472,0.01909738011275405,0.0190972222224532,0.08159721841674686,0.019097222222435102,0.18576417370065587,0.13529985042023882,0.0,0.8588,0.4294
1.838000059127808,1.838000059127808,25582500,20111221,TSLA,1.8600000143051147,1.838000059127808,0,0.05955077555817071,0.08304443208955677,0.11930929250530481,0.07943027794377,0.1152974879692533,0.14620983468043444,0.020634945488343916,0.044444644514512154,0.020634947712010163,0.2368399803990278,0.020634967593316466,0.05396841354629902,-0.5574,0.8777,0.20425000000000001
1.8513330221176147,1.8513330221176147,15141000,20111222,TSLA,1.838000059127808,1.8513330221176147,1,0.0178571428577116,0.10119047141055239,0.017857359611143667,0.01785714675604813,0.10119070659289542,0.017857142857676065,0.017857333983686035,0.017857249796901866,0.017857177592935435,0.18452367325471686,0.4702374524282138,0.017857142857518233,0.0,0.4019,0.13396666666666665
1.9046670198440552,1.9046670198440552,11662500,20111227,TSLA,1.8600000143051147,1.9046670198440552,1,0.0166666666668396,0.0166673259223156,0.0166668970199255,0.0166666666668328,0.0166666666668374,0.0166670672443966,0.0166666666668065,0.41666543380089,0.0166673791518497,0.0166668646967389,0.4166656988297859,0.0166666666667808,0.3182,0.3182,0.3182
1.915333032608032,1.915333032608032,7323000,20111229,TSLA,1.9006669521331787,1.915333032608032,1,0.02416677484687746,0.12416696774279097,0.0641666705452888,0.06416667704827324,0.02416666666714016,0.08231455146599638,0.024166666667054443,0.2141657901259002,0.0241666666670418,0.21416701503043303,0.02416672991073222,0.11601882328247073,-0.0772,0.9081,0.47534
1.9040000438690183,1.9040000438690183,5097000,20111230,TSLA,1.915333032608032,1.9040000438690183,0,0.10127139335889813,0.1048756102939045,0.02154202893867127,0.2596372675348278,0.05725616757117041,0.12488456615082717,0.05190166990461525,0.09297022386403284,0.057256202044582476,0.0215420534691039,0.049606626223146856,0.057256190646218896,0.0,0.8176,0.48465714285714284
1.871999979019165,1.871999979019165,13921500,20120103,TSLA,1.9040000438690183,1.871999979019165,0,0.032407407407939334,0.0324074074078258,0.19907407407427657,0.03240740740791826,0.03240740740793237,0.25462967404500175,0.03240740740783727,0.03240740740788637,0.03240740740782327,0.2546295852100664,0.032407407407733665,0.03240740740775837,0.4404,0.6369,0.5613666666666667
1.7940000295639038,1.7940000295639038,14794500,20120106,TSLA,1.807999968528748,1.7940000295639038,0,0.055447501043555864,0.08052778775821269,0.0143849305118631,0.1835777391885384,0.014384920635589,0.014386385402788133,0.014385358138144332,0.014385026076611733,0.13795055477841542,0.014385043617307634,0.3926059270056148,0.0635788258433584,0.0,0.3182,0.10606666666666666
1.8819999694824217,1.8819999694824217,10084500,20120111,TSLA,1.841333031654358,1.8819999694824217,1,0.016666666667312,0.0166669071262263,0.0166677268329004,0.0166672508473911,0.0166666666673036,0.0166666666672717,0.4079885798578284,0.0166670583169906,0.0166666666671713,0.2166666299964341,0.2253425136860775,0.0166666666670926,0.6616,0.6616,0.6616
1.8833329677581787,1.8833329677581787,10939500,20120112,TSLA,1.8819999694824217,1.8833329677581787,1,0.021991046077766568,0.021990839157209497,0.02199084973316127,0.26910421881081886,0.0219907407410501,0.12441240951665543,0.021990990777556632,0.07754628439855919,0.06375344545611233,0.021990788023375767,0.31124764656678616,0.0219907407409476,-0.1386,0.6239,0.16176666666666667
1.519333004951477,1.519333004951477,82506000,20120113,TSLA,1.8833329677581787,1.519333004951477,0,0.0075758260175238,0.0075757575759659,0.007576291137804,0.0075761405254675,0.1354045712715513,0.0075758028921711,0.0075758395237748,0.0075757575759961,0.3342917837333744,0.00757578418018,0.4621206879902583,0.0075757575759324,0.0,0.0,0.0
1.773332953453064,1.773332953453064,69774000,20120117,TSLA,1.519333004951477,1.773332953453064,1,0.021759407287933467,0.1328703754932696,0.15380899982633373,0.021759648027648265,0.021759259259860966,0.18842588611101416,0.1328704846663836,0.021759429529006797,0.02175925925973603,0.0217592930041903,0.08970924399661023,0.17175871353801242,-0.1154,0.0875,-0.03503333333333334
1.7846670150756836,1.7846670150756836,8919000,20120123,TSLA,1.773332953453064,1.7846670150756836,1,0.020833590438678,0.2708334780633759,0.0208333333342864,0.2708332322386789,0.0208333333345076,0.2708330325850072,0.020833333334295,0.0208333333344048,0.0208333333342636,0.0208333333343207,0.0208333333340631,0.0208333333341186,0.6361,0.6361,0.6361
1.8279999494552608,1.8279999494552608,12870000,20120124,TSLA,1.7846670150756836,1.8279999494552608,1,0.014385343746039767,0.014384965135487135,0.014385540683684033,0.014385161682601434,0.014384920635484065,0.21781840660906307,0.06200394845452547,0.06200389116187183,0.014385062210110766,0.09779796123240099,0.4596798778134334,0.014384920635297433,-0.2732,0.6369,0.04580000000000001
1.95533299446106,1.95533299446106,11226000,20120127,TSLA,1.929332971572876,1.95533299446106,1,0.0166666666669899,0.016666666666921,0.2166666161775784,0.0166670178041339,0.0166666666669857,0.4320226380752116,0.0166666666669279,0.0166666666669578,0.0166667368122045,0.0166666678728934,0.2013103232563153,0.01666666666688,0.5994,0.5994,0.5994
1.937999963760376,1.937999963760376,14346000,20120131,TSLA,1.9713330268859863,1.937999963760376,0,0.5416648090512693,0.0416671406387825,0.0416666666678073,0.0416666666680346,0.0416680502995619,0.0416666666680019,0.0416666666678177,0.0416666666679492,0.0416666666677802,0.0416666666678487,0.0416666666675398,0.0416666666676062,0.1531,0.1531,0.1531
1.972000002861023,1.972000002861023,7848000,20120201,TSLA,1.937999963760376,1.972000002861023,1,0.0135426729731902,0.3135402495268129,0.0135416666672685,0.01354166666738835,0.07604209714059774,0.01354166666737105,0.0760415689150573,0.0135416666673433,0.01354178192576905,0.11354166931375236,0.3260416268682862,0.01354166666716255,0.1779,0.3818,0.27985
2.016666889190674,2.016666889190674,12085500,20120202,TSLA,1.972000002861023,2.016666889190674,1,0.0208333333336008,0.0208333333335437,0.0208333333335475,0.0208337111279618,0.270833175364195,0.020833333333584,0.0208333333335495,0.0208333333335742,0.2293667884060769,0.020833516623253,0.3122994751436034,0.0208333333335098,0.4576,0.4576,0.4576
2.119999885559082,2.119999885559082,9781500,20120206,TSLA,2.076667070388794,2.119999885559082,1,0.07209264347719255,0.0156250318415555,0.0156250000004413,0.01562500000052915,0.0156250000005437,0.26562460491789625,0.0156250324117955,0.01562500000049615,0.2347444974152366,0.22130383566172868,0.09685935427222049,0.015625000000363598,0.0,0.25,0.125
2.1066670417785645,2.1066670417785645,15324000,20120207,TSLA,2.119999885559082,2.1066670417785645,0,0.2753455282514444,0.0166666666669882,0.0166667767187556,0.0166667265635463,0.01666666666707,0.0166666666670498,0.016666914016355,0.0166666666670347,0.0166666666669862,0.2166665588949572,0.3579874955528757,0.0166666666669364,0.6096,0.6096,0.6096
2.128667116165161,2.128667116165161,9355500,20120208,TSLA,2.1066670417785645,2.128667116165161,1,0.09305537651888478,0.026388888889409132,0.19305555555301676,0.10972310086806691,0.026389183111056203,0.1597210972426575,0.026389065875710067,0.026389096579253035,0.10972171452316547,0.17638874397912316,0.026389045858360997,0.0263891310012955,-0.5938,0.6893,0.2517333333333333
2.171999931335449,2.171999931335449,19156500,20120209,TSLA,2.128667116165161,2.171999931335449,1,0.01736115273191655,0.0173611898782266,0.1840269593569562,0.01736114269494515,0.0173613346903576,0.06625696991963045,0.0173614325513649,0.0173612960393312,0.14236139346540364,0.017361111111445553,0.46846490644904437,0.0173611111113771,0.0,0.5106,0.2553
2.0733330249786377,2.0733330249786377,28113000,20120210,TSLA,2.171999931335449,2.0733330249786377,0,0.013657407407928833,0.06921305815789697,0.048673152939995634,0.0136577013861656,0.06020482803717576,0.013657419942764934,0.13990379476151274,0.08547203207157587,0.17863860502960305,0.013657433451928968,0.30794077234272305,0.055323794470727994,-0.4574,0.7189,0.08716666666666667
2.211333036422729,2.211333036422729,27162000,20120214,TSLA,2.0993330478668213,2.211333036422729,1,0.0208333333334002,0.020833333333386,0.0208348516351124,0.0208333773593107,0.0208333333333994,0.0208333333333961,0.0208339470997842,0.0208333333333936,0.0208333333333856,0.0208333693525945,0.7708311212194592,0.0208333333333775,0.4215,0.4215,0.4215
2.3313329219818115,2.3313329219818115,20650500,20120217,TSLA,2.2786669731140137,2.3313329219818115,1,0.0138889183946034,0.0138888888890578,0.2608928562379025,0.1824914804625995,0.0138889568062462,0.0138888888890902,0.0138890519212693,0.0138888888890822,0.0138888888890568,0.0138891001341116,0.4316148879170898,0.0138891925698904,0.2023,0.2023,0.2023
2.299999952316284,2.299999952316284,17037000,20120221,TSLA,2.3313329219818115,2.299999952316284,0,0.0208333333345005,0.0208333333342515,0.2708331667155353,0.0208333333344544,0.0208333333344856,0.0208333333344276,0.0208333333342766,0.2708333974305803,0.2708334358450326,0.020833333334302,0.0208333333340493,0.0208333333341036,-0.4926,-0.4926,-0.4926
2.253999948501587,2.253999948501587,9183000,20120228,TSLA,2.2413330078125,2.253999948501587,1,0.0092592630676453,0.0092592592593052,0.0092592592593061,0.009259266056352,0.0092592592593169,0.0092592754680401,0.0092592592593065,0.0092592592593119,0.8981480958326261,0.0092592592593077,0.0092592847601838,0.0092592592592978,0.0,0.0,0.0
2.227333068847656,2.227333068847656,8035500,20120229,TSLA,2.253999948501587,2.227333068847656,0,0.0104169501975732,0.0104173146825175,0.1435497392611673,0.010416717518479,0.0104167108839112,0.4888992766276538,0.0104167216643916,0.010416739215138,0.0104166666667512,0.2737997814111091,0.0104166845033355,0.0104166973679724,0.0,0.0,0.0
2.2693328857421875,2.2693328857421875,8250000,20120302,TSLA,2.2939999103546143,2.2693328857421875,0,0.0166666666683088,0.0166666666679588,0.0166668505478632,0.0166666666682441,0.0166675913534544,0.0166666666682065,0.0166666666679939,0.0166666666681454,0.6166673753091734,0.0166666666680304,0.2166648494448701,0.0166666666677505,0.0,0.0,0.0
2.2079999446868896,2.2079999446868896,5473500,20120307,TSLA,2.2073330879211426,2.2079999446868896,1,0.0208333333335054,0.0208336947461734,0.2575716724716308,0.0208339395953733,0.0208333333335031,0.0208333333334946,0.0208340551278141,0.0208333349740437,0.0208333333334679,0.0208333333334761,0.2840933064225302,0.270833329994987,0.0,0.0,0.0
2.4006669521331787,2.4006669521331787,29449500,20120312,TSLA,2.315999984741211,2.4006669521331787,1,0.0104169123267738,0.0104176745486433,0.0104168724626567,0.8854139774126051,0.0104166666669363,0.0104169850037524,0.0104168196898384,0.010416868528885,0.0104166666668803,0.0104171966300097,0.0104166666668342,0.0104166933961843,0.126,0.126,0.126
2.4059998989105225,2.4059998989105225,15024000,20120313,TSLA,2.4006669521331787,2.4059998989105225,1,0.0416666666676084,0.0416666666674073,0.0416666666674208,0.041666666667571,0.0416666666675959,0.0416666666675495,0.0416666666674276,0.0416666666675145,0.0416666666674028,0.0416666666674482,0.041666666667244,0.5416666666578096,0.6956,0.6956,0.6956
2.352667093276977,2.352667093276977,12772500,20120314,TSLA,2.4059998989105225,2.352667093276977,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0
2.3333330154418945,2.3333330154418945,8574000,20120315,TSLA,2.352667093276977,2.3333330154418945,0,0.6147683366326389,0.0138891738583635,0.2463410559794059,0.0138890727813999,0.0138888888891711,0.013888888889157,0.01388888888912,0.0138895447152683,0.0138888888891125,0.0138888888891262,0.013889027913189,0.0138893436740471,0.6597,0.6597,0.6597
2.330667018890381,2.330667018890381,8505000,20120320,TSLA,2.3320000171661377,2.330667018890381,0,0.0208333333334187,0.0208333333334005,0.0208333333334017,0.0208350084380254,0.0208333333334176,0.770830947433759,0.0208333333334023,0.0208336877281734,0.0208333902544381,0.0208333333334042,0.0208333333333857,0.020833632811773,0.8439,0.8439,0.8439
2.293333053588867,2.293333053588867,7836000,20120322,TSLA,2.343333005905152,2.293333053588867,0,0.0277777777786149,0.0277777777784364,0.0277779569934803,0.0277777777785819,0.3611110534635853,0.0277777777785626,0.0277777777784544,0.0277777777785317,0.0277777777784323,0.3611109895366983,0.0277777777782912,0.0277777777783303,0.6124,0.6124,0.6124
2.523333072662353,2.523333072662353,14325000,20120328,TSLA,2.529333114624023,2.523333072662353,0,0.0083338033578237,0.1083333273731014,0.3750333562179882,0.1288612082015907,0.008333333333541,0.0083333333335306,0.0083333996276117,0.0083333333335228,0.0083334851141396,0.008333333333508,0.3211047534401696,0.0083333333334722,0.0,0.0,0.0
2.5339999198913574,2.5339999198913574,16471500,20120403,TSLA,2.438667058944702,2.5339999198913574,1,0.1187500092298687,0.11875004047669024,0.018750000000343152,0.01875000000041145,0.0187500000004228,0.018750000000401702,0.24375004219037033,0.01875000000038585,0.018750000000335,0.26874885237858676,0.018751143715403297,0.11874991200678005,0.0,0.1027,0.05135
2.3333330154418945,2.3333330154418945,67227000,20120404,TSLA,2.5339999198913574,2.3333330154418945,0,0.0208342263066652,0.020833399212697,0.0208333333335206,0.0208338449894008,0.0208339722218508,0.0208333333335525,0.0208345952794441,0.0208333333335438,0.770829961988833,0.0208333333335273,0.0208333333334767,0.0208333333334876,0.7506,0.7506,0.7506
2.298666954040528,2.298666954040528,22641000,20120405,TSLA,2.3333330154418945,2.298666954040528,0,0.31076333300621173,0.1572494729553793,0.12147402019540746,0.0910680193083018,0.18576353145424615,0.0190973487300264,0.01909729469955395,0.019097222351687898,0.0190979695342649,0.01909729648560795,0.019097269056819,0.01909722222249295,0.6239,0.7579,0.6909000000000001
2.2100000381469727,2.2100000381469727,24835500,20120409,TSLA,2.298666954040528,2.2100000381469727,0,0.1630532999939257,0.0763888317532076,0.020833419383509497,0.13194383845857727,0.13194419869176974,0.020833333333610135,0.09652573947121108,0.02083333333359923,0.020833530256404966,0.07638894040587067,0.21958805235193216,0.020833482566381265,0.1779,0.8646,0.4747666666666666
2.177333116531372,2.177333116531372,12346500,20120418,TSLA,2.149333000183105,2.177333116531372,1,0.0208334228470475,0.0208333333336813,0.0208333333336876,0.2708333092903411,0.0208333333337699,0.5208332678594401,0.0208333333336908,0.0208333333337317,0.0208333333336792,0.0208333333337004,0.0208333333336046,0.0208333333336252,0.2263,0.2263,0.2263
2.21066689491272,2.21066689491272,11623500,20120419,TSLA,2.177333116531372,2.21066689491272,1,0.03125012242695155,0.4062490319891901,0.281249999997581,0.03125005877556805,0.0312500000005575,0.03125009045609365,0.0312500387647797,0.0312500862541985,0.031250000000441605,0.03125019399244295,0.0312503723152459,0.03125000502694905,0.6705,0.7184,0.69445
2.129333019256592,2.129333019256592,13362000,20120423,TSLA,2.21066689491272,2.129333019256592,0,0.0138889021493235,0.18055530103674367,0.013889010848576501,0.1045993087034011,0.01388888888943445,0.013888959656255,0.01388930672819065,0.09722213129650724,0.18055568494487076,0.01388900415849975,0.3398444759483149,0.013889025639882,0.0,0.0,0.0
2.121332883834839,2.121332883834839,10117500,20120424,TSLA,2.129333019256592,2.121332883834839,0,0.0119047619049125,0.0119047619048804,0.0119047619048826,0.4566566702182877,0.0119047619049106,0.0119057879704629,0.0119047619048836,0.0119047619048975,0.424294684667279,0.0119047619048869,0.0119047619048543,0.0119047619048613,0.0,0.0,0.0
2.208667039871216,2.208667039871216,6208500,20120430,TSLA,2.22266697883606,2.208667039871216,0,0.0231494598827946,0.023148451158269034,0.023148209977037666,0.18981389475462376,0.02314824194877663,0.023148148148446332,0.10648147765527793,0.023148148148434567,0.27314873245686344,0.023148299265326664,0.24536878845579083,0.023148148148358,-0.34,0.658,0.2394333333333333
2.1640000343322754,2.1640000343322754,12619500,20120503,TSLA,2.262666940689087,2.1640000343322754,0,0.11666667351499341,0.0166666666673439,0.01666666666735625,0.1243609259887058,0.016666692330178,0.5089700716435815,0.01666666666736285,0.11666642588167125,0.016666815045808497,0.0166669653340571,0.0166684940476078,0.0166669362113332,0.0,0.4019,0.20095
