close,adjclose,volume,datetime,ticker,T_minus_1_price,T_price,change_vs_T_minus_1,topic_0_score,topic_1_score,topic_2_score,topic_3_score,topic_4_score,topic_5_score,topic_6_score,topic_7_score,topic_8_score,topic_9_score,min_sentiment,max_sentiment,avg_sentiment
1.519333004951477,1.519333004951477,82506000,20120113,TSLA,1.8833329677581787,1.519333004951477,0,0.009091470986155,0.0090909356794279,0.1154967883699553,0.0090909400727711,0.1002820218249663,0.009090909099181,0.0090909090990961,0.0090909504601112,0.7205841653088352,0.0090909090995002,0.0,0.0,0.0
1.773332953453064,1.773332953453064,69774000,20120117,TSLA,1.519333004951477,1.773332953453064,1,0.026111111145082935,0.30388147562817364,0.12014605620312857,0.0261168073125812,0.026111111150557337,0.21540783769496794,0.13722310096265225,0.0261144803709767,0.0261113234178766,0.0927766961140024,-0.1154,0.0875,-0.03503333333333334
1.7846670150756836,1.7846670150756836,8919000,20120123,TSLA,1.773332953453064,1.7846670150756836,1,0.0250000000706995,0.5249936707794364,0.0250000000595405,0.2749987830701418,0.0250000000821628,0.0250075456676143,0.0250000000643655,0.0250000000734881,0.0250000000650361,0.0250000000675148,0.6361,0.6361,0.6361
1.8279999494552608,1.8279999494552608,12870000,20120124,TSLA,1.7846670150756836,1.8279999494552608,1,0.12277295701953517,0.0172619253215206,0.017266182761174333,0.0172620760320904,0.017263326103340998,0.5471429961478926,0.0172644685607548,0.1124965138346199,0.017263998951872635,0.11400555526719817,-0.2732,0.6369,0.04580000000000001
1.95533299446106,1.95533299446106,11226000,20120127,TSLA,1.929332971572876,1.95533299446106,1,0.0200006837296492,0.020000000010552,0.0200000000112823,0.2252409263439929,0.0200000000155771,0.6147572714496679,0.0200000000122054,0.0200000000139252,0.0200003413494724,0.0200007770636752,0.5994,0.5994,0.5994
1.937999963760376,1.937999963760376,14346000,20120131,TSLA,1.9713330268859863,1.937999963760376,0,0.0500000000692292,0.050006697355287,0.0500000000583078,0.050000000059122,0.0500000000806429,0.5499933021124365,0.0500000000631652,0.0500000000719122,0.0500000000637326,0.0500000000661641,0.1531,0.1531,0.1531
1.972000002861023,1.972000002861023,7848000,20120201,TSLA,1.937999963760376,1.972000002861023,1,0.3090647836889996,0.31624556756769134,0.0866908043998838,0.0162500000223297,0.1904904470606274,0.01625516624874515,0.01625163878039215,0.01625006958606445,0.0162515226202765,0.0162500000249895,0.1779,0.3818,0.27985
2.016666889190674,2.016666889190674,12085500,20120202,TSLA,1.972000002861023,2.016666889190674,1,0.0250000000059667,0.025000000004703,0.0250000000050289,0.0250000000050987,0.0250125133220552,0.0250000000054919,0.0250026514137109,0.0250009345228427,0.7749798541433527,0.0250040465717489,0.4576,0.4576,0.4576
2.119999885559082,2.119999885559082,9781500,20120206,TSLA,2.076667070388794,2.119999885559082,1,0.01875122697414265,0.01875000001816815,0.01875000001943715,0.0187500000196981,0.1437470195785812,0.3499850921895459,0.0187501710191557,0.018752730038672748,0.3750106539363237,0.0187531062062744,0.0,0.25,0.125
2.1066670417785645,2.1066670417785645,15324000,20120207,TSLA,2.119999885559082,2.1066670417785645,0,0.0200014967391225,0.0200000000068543,0.0200000000073384,0.0200009623840804,0.0200000000101169,0.0200000000080071,0.0200134413309948,0.0200000000090455,0.3099537999769668,0.5300302995274728,0.6096,0.6096,0.6096
2.128667116165161,2.128667116165161,9355500,20120208,TSLA,2.1066670417785645,2.128667116165161,1,0.09833164788470561,0.23166239926447618,0.19833089546595128,0.11500346954507805,0.19833240805537855,0.03166687623215477,0.031668462328844564,0.03166683666821727,0.03166807047416817,0.03166893408102523,-0.5938,0.6893,0.2517333333333333
2.171999931335449,2.171999931335449,19156500,20120209,TSLA,2.128667116165161,2.171999931335449,1,0.020835671376084698,0.020833650575968102,0.02083540904211805,0.02083333334424775,0.1874999914388892,0.23493515899628145,0.10416642191561215,0.0208333333466711,0.34839369661859176,0.0208333333455354,0.0,0.5106,0.2553
2.0733330249786377,2.0733330249786377,28113000,20120210,TSLA,2.171999931335449,2.0733330249786377,0,0.01638996232748857,0.0163890240916269,0.14977207172824517,0.016390655774139232,0.01638892879918963,0.016389186708253033,0.12071857693778376,0.2471374961334549,0.384035120872652,0.016388976627166433,-0.4574,0.7189,0.08716666666666667
2.211333036422729,2.211333036422729,27162000,20120214,TSLA,2.0993330478668213,2.211333036422729,1,0.0250000000039145,0.0250000000030879,0.2749984047785024,0.0250000000033442,0.0250000000045545,0.0250000000036021,0.0250016330322792,0.0250000000040706,0.5249990661028547,0.0250008960637895,0.4215,0.4215,0.4215
2.3313329219818115,2.3313329219818115,20650500,20120217,TSLA,2.2786669731140137,2.3313329219818115,1,0.0166666666803676,0.0166666666774509,0.5035734468548263,0.1833334000563937,0.0166666666825913,0.0166666666792689,0.0166670639864467,0.0166666666809226,0.0166666666792718,0.1964260890224598,0.2023,0.2023,0.2023
2.299999952316284,2.299999952316284,17037000,20120221,TSLA,2.3313329219818115,2.299999952316284,0,0.0250000000880405,0.2749977731367045,0.0250000000741752,0.2749921059917358,0.0250061732111771,0.2749955880510688,0.0250000000801588,0.025000000091424,0.0250057459111853,0.0250026133643295,-0.4926,-0.4926,-0.4926
2.253999948501587,2.253999948501587,9183000,20120228,TSLA,2.2413330078125,2.253999948501587,1,0.0111112316150183,0.0111111111134442,0.0111111111136064,0.0111111111136411,0.011111272267974,0.0111113325690878,0.0111111111138088,0.0111113230825925,0.8999992848968846,0.0111111111139418,0.0,0.0,0.0
2.227333068847656,2.227333068847656,8035500,20120229,TSLA,2.253999948501587,2.227333068847656,0,0.0125007615147468,0.0125007636674358,0.0125034420141946,0.0125009284816968,0.1671018697325233,0.3716055070966923,0.0125002771649315,0.0125005415655954,0.0125000000066055,0.3737859087555776,0.0,0.0,0.0
2.2693328857421875,2.2693328857421875,8250000,20120302,TSLA,2.2939999103546143,2.2693328857421875,0,0.0200000000399763,0.0200000000315057,0.0200000000336864,0.0200000000341784,0.0200000000465179,0.020000000036875,0.0200000000364384,0.0200000000415573,0.6200021632239177,0.2199978364753464,0.0,0.0,0.0
2.2079999446868896,2.2079999446868896,5473500,20120307,TSLA,2.2073330879211426,2.2079999446868896,1,0.0250000000049072,0.0250003766131182,0.0250125731116676,0.4876377402125728,0.0250000000057071,0.0250000000045138,0.0250031168331598,0.0250001544563033,0.3123460387533607,0.0250000000046892,0.0,0.0,0.0
2.4006669521331787,2.4006669521331787,29449500,20120312,TSLA,2.315999984741211,2.4006669521331787,1,0.0125000000508617,0.0125015925806755,0.0125000000428809,0.6374868216985813,0.0125000000591741,0.012510947482382,0.0125004274002255,0.0125000000528687,0.0125000000468346,0.2625002105855153,0.126,0.126,0.126
2.4059998989105225,2.4059998989105225,15024000,20120313,TSLA,2.4006669521331787,2.4059998989105225,1,0.0500000000487869,0.5499973171479172,0.050000000041085,0.0500000000416635,0.0500000000566626,0.0500000000448662,0.0500000000443958,0.050000000050664,0.0500026824773774,0.0500000000465811,0.6956,0.6956,0.6956
2.352667093276977,2.352667093276977,12772500,20120314,TSLA,2.4059998989105225,2.352667093276977,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0
2.3333330154418945,2.3333330154418945,8574000,20120315,TSLA,2.352667093276977,2.3333330154418945,0,0.6668162245411933,0.0166681819192541,0.1998415589368898,0.0166713803257045,0.0166666666927288,0.0166666666872926,0.016666666687063,0.0166684138025949,0.0166666666872936,0.016667573719985,0.6597,0.6597,0.6597
2.330667018890381,2.330667018890381,8505000,20120320,TSLA,2.3320000171661377,2.330667018890381,0,0.0250000000058708,0.2749910669886278,0.0250000000049463,0.0250063398564497,0.0250000000068304,0.5249995178293324,0.0250023952717268,0.025000000006104,0.025000680024502,0.0250000000056093,0.8439,0.8439,0.8439
2.293333053588867,2.293333053588867,7836000,20120322,TSLA,2.343333005905152,2.293333053588867,0,0.0333333333722038,0.0333333333639615,0.0333333333660909,0.0333333333665527,0.3666662297903483,0.0333333333691082,0.0333333333687385,0.0333333333737513,0.0333333333691256,0.3666671032601188,0.6124,0.6124,0.6124
2.523333072662353,2.523333072662353,14325000,20120328,TSLA,2.529333114624023,2.523333072662353,0,0.1099990316200943,0.1099998743701537,0.4594882223323615,0.010000360926293,0.0100000000106405,0.0100000000084122,0.0100000898128119,0.0100000000095034,0.2605124209009908,0.0100000000087386,0.0,0.0,0.0
2.5339999198913574,2.5339999198913574,16471500,20120403,TSLA,2.438667058944702,2.5339999198913574,1,0.12250905166120844,0.12250025380136545,0.12249949725759275,0.02250000001695105,0.0225000000230779,0.0225003644186888,0.24750029554579575,0.02250000002062255,0.022500217975468903,0.2724903192792281,0.0,0.1027,0.05135
2.3333330154418945,2.3333330154418945,67227000,20120404,TSLA,2.5339999198913574,2.3333330154418945,0,0.0250083157018995,0.0250000000113803,0.0250000000121931,0.0250061480987714,0.0250065861884535,0.0250000000133035,0.2749892351258947,0.0250000000150153,0.5249897148192818,0.0250000000138067,0.7506,0.7506,0.7506
2.298666954040528,2.298666954040528,22641000,20120405,TSLA,2.3333330154418945,2.298666954040528,0,0.29210981851706663,0.113732108262314,0.18060631257847798,0.022917101481264548,0.022916666685362103,0.022916666681440802,0.0229168700239393,0.02291667676882635,0.27605111231927976,0.0229166666820282,0.6239,0.7579,0.6909000000000001
2.2100000381469727,2.2100000381469727,24835500,20120409,TSLA,2.298666954040528,2.2100000381469727,0,0.17036936473765865,0.0250026023865641,0.1322426222727659,0.1361092210354031,0.025001218384234265,0.2407419497273573,0.025002156789579535,0.025000000014062333,0.0250004701595062,0.19553039449286813,0.1779,0.8646,0.4747666666666666
2.177333116531372,2.177333116531372,12346500,20120418,TSLA,2.149333000183105,2.177333116531372,1,0.0250000000323691,0.0250029288759976,0.0250000000272469,0.274999862053139,0.0250000000376115,0.5249972088498671,0.0250000000294697,0.0250000000336348,0.0250000000297621,0.0250000000309019,0.2263,0.2263,0.2263
2.21066689491272,2.21066689491272,11623500,20120419,TSLA,2.177333116531372,2.21066689491272,1,0.037500436100637,0.4124944933026633,0.28749786687824297,0.0375003771900078,0.03750080817828385,0.0375006266630657,0.0375011829809929,0.03750067450274035,0.0375000000254752,0.037503534177890596,0.6705,0.7184,0.69445
2.129333019256592,2.129333019256592,13362000,20120423,TSLA,2.21066689491272,2.129333019256592,0,0.01666856746589565,0.10000075577021715,0.09999795196831265,0.10000096896925065,0.0166689937292234,0.0166684472606318,0.01667218979218065,0.0166675399450752,0.5999863744640674,0.01666821063514505,0.0,0.0,0.0
2.121332883834839,2.121332883834839,10117500,20120424,TSLA,2.129333019256592,2.121332883834839,0,0.0142857142965741,0.0142857142942687,0.0142857142948623,0.1571423481979684,0.0142857142983423,0.3177270244500116,0.014285714295605,0.0142857142969984,0.4251306272792785,0.0142857142960902,0.0,0.0,0.0
2.208667039871216,2.208667039871216,6208500,20120430,TSLA,2.22266697883606,2.208667039871216,0,0.19444609446210057,0.027779069483158798,0.027778568182218164,0.02778268247667243,0.19443547183046941,0.027782007771865267,0.11111107268657704,0.027777777785930397,0.3333294775357345,0.027777777785272902,-0.34,0.658,0.2394333333333333
2.1640000343322754,2.1640000343322754,12619500,20120503,TSLA,2.262666940689087,2.1640000343322754,0,0.21999941497815023,0.02000000001453245,0.02000102673762525,0.02000252615293175,0.0200003011359475,0.44203985930191736,0.020000000016805047,0.10000848685414215,0.020001485773903,0.1179468990340449,0.0,0.4019,0.20095
2.012666940689087,2.012666940689087,46458000,20120508,TSLA,2.1646668910980225,2.012666940689087,0,0.7749783069004849,0.025001239802627,0.025000000042047,0.0250091094138338,0.0250028753998294,0.0250000000459847,0.0250000000454755,0.0250042513372392,0.0250000000459352,0.0250042169665426,0.3612,0.3612,0.3612
2.003999948501587,2.003999948501587,29218500,20120509,TSLA,2.012666940689087,2.003999948501587,0,0.1317318683587087,0.0111111525757124,0.0111117189698273,0.0111135327221933,0.1222190744749876,0.0111111111281188,0.0111111111279441,0.0111113927019895,0.6682664812831121,0.0111125566574057,0.5562,0.5562,0.5562
2.1973330974578857,2.1973330974578857,83344500,20120510,TSLA,2.003999948501587,2.1973330974578857,1,0.349998162129277,0.016666872245419,0.1607932491185489,0.0166692063824863,0.0166666666913386,0.0166666666861797,0.016669307828764,0.016666750993224,0.3725347453012916,0.0166683726234704,0.7184,0.7184,0.7184
2.150000095367432,2.150000095367432,18319500,20120511,TSLA,2.1973330974578857,2.150000095367432,0,0.29004539482026886,0.01625020930455565,0.01625000000397905,0.0584660003934668,0.0162505550865883,0.13773703443847185,0.0162513070686255,0.01625000399710045,0.41624949488243135,0.01625000000451175,-0.0516,0.0,-0.0258
2.003999948501587,2.003999948501587,20713500,20120514,TSLA,2.150000095367432,2.003999948501587,0,0.0250000000076678,0.0250000000060447,0.025000000006464,0.0250073943685486,0.025000000008924,0.0250033649994507,0.0250019732433819,0.3984031502261944,0.025000000007061,0.4015841171262622,-0.6597,-0.6597,-0.6597
2.053333044052124,2.053333044052124,35493000,20120522,TSLA,1.9179999828338623,2.053333044052124,1,0.1166488463245799,0.054643592234457,0.08485340733948823,0.021161894792249076,0.10449086911420209,0.07961613588535456,0.2386357917214445,0.021161232713799275,0.2576255187327696,0.02116271114165535,0.0,0.9269,0.36948749999999997
2.068000078201294,2.068000078201294,18306000,20120523,TSLA,2.053333044052124,2.068000078201294,1,0.0166666667075909,0.0166666666988849,0.0166666667011438,0.3499776955346019,0.0166729002730049,0.3500019076604267,0.0166801304247168,0.0166666667091974,0.1833340325846381,0.0166666667057941,0.0,0.0,0.0
2.018666982650757,2.018666982650757,16134000,20120524,TSLA,2.068000078201294,2.018666982650757,0,0.021459203003792324,0.0214621516539919,0.021458909390533222,0.2193702016771238,0.1214567609268993,0.22525749562634395,0.021460306004652725,0.07145719112293693,0.1551650524832918,0.1214527281104337,0.0,0.6486,0.16215
1.987333059310913,1.987333059310913,11355000,20120525,TSLA,2.018666982650757,1.987333059310913,0,0.0162530606173302,0.016252064349026398,0.016250000015925352,0.24124411234831333,0.01625000002197765,0.403751165021063,0.016250000017223,0.0162500000196482,0.1787502527010041,0.07874934488848825,0.0,0.6588,0.3294
1.9666670560836792,1.9666670560836792,16780500,20120531,TSLA,2.0273330211639404,1.9666670560836792,0,0.2701707508705393,0.01572420636128355,0.08715607345727244,0.07475184769428665,0.1684979948083043,0.10947616811112333,0.015724480661041474,0.015724206365133477,0.22704961325240036,0.0157246584186146,-0.34,0.658,-0.005500000000000005
1.8606669902801516,1.8606669902801516,9463500,20120605,TSLA,1.858667016029358,1.8606669902801516,1,0.0142857143184113,0.0142857143114674,0.1571415539787559,0.0142897882337336,0.5857099569605216,0.0142881217242459,0.0142877528222615,0.0142857143196814,0.157139969013958,0.0142857143169632,0.0,0.0,0.0
1.9593329429626465,1.9593329429626465,13083000,20120614,TSLA,1.9846669435501096,1.9593329429626465,0,0.0200000000386701,0.0200002707583298,0.020000000032534097,0.020000000032969548,0.22000059323166826,0.020007530508614597,0.1199990118801602,0.02000000004012325,0.2199998427664582,0.3199927507104715,0.0,0.4404,0.2202
2.122667074203491,2.122667074203491,18852000,20120618,TSLA,1.99399995803833,2.122667074203491,1,0.10066842595856305,0.0180558231502264,0.07361153129975875,0.26805233629319314,0.0180566916819785,0.018055958295881802,0.01805601352349465,0.07656103033344004,0.2658268852484203,0.14305530421504312,-0.4926,0.8176,0.1625
2.252000093460083,2.252000093460083,51336000,20120620,TSLA,2.1393330097198486,2.252000093460083,1,0.0333522319346164,0.033333333335786,0.0333333333359581,0.0333333333359934,0.0333333333369563,0.0333333333361991,0.0333333333361694,0.0333358019172229,0.6999786327947893,0.0333333333363086,0.0,0.0,0.0
2.25266695022583,2.25266695022583,45699000,20120622,TSLA,2.1459999084472656,2.25266695022583,1,0.0250000000109986,0.0250000000086755,0.0250000000092672,0.0250094532564835,0.0250000000127895,0.0250000000101165,0.0250000000100177,0.0250000000114353,0.7749905466597021,0.0250000000105135,0.0,0.0,0.0
2.130666971206665,2.130666971206665,15708000,20120627,TSLA,2.107332944869995,2.130666971206665,1,0.3067502281331789,0.024209463634292567,0.024206349240037634,0.024208556646438336,0.024206349252801032,0.13531589606056618,0.024206818409151034,0.024207526903132732,0.19404071626481534,0.21864809545558564,-0.3802,0.6249,0.08156666666666668
2.0820000171661377,2.0820000171661377,18807000,20120705,TSLA,2.0439999103546143,2.0820000171661377,1,0.16250212886736096,0.0375000000182029,0.0375000000194612,0.0375000000197477,0.28749823296027477,0.16250027215123175,0.16249936589591815,0.0375000000244511,0.0375000000212786,0.03750000002207245,-0.357,0.6361,0.13955
2.180000066757202,2.180000066757202,16885500,20120712,TSLA,2.1006669998168945,2.180000066757202,1,0.1714536871841519,0.0125000000061107,0.3516541194599369,0.0125001652263454,0.0125012776824887,0.0125012445485524,0.2582959891059772,0.0125024858785263,0.0125008570580117,0.1435901738498982,0.3074,0.3074,0.3074
2.2233328819274902,2.2233328819274902,38539500,20120717,TSLA,2.3973329067230225,2.2233328819274902,0,0.0500000000604149,0.0500000000476541,0.0500000000509184,0.0500000000516284,0.5499869747283213,0.0500000000556205,0.0500000000551137,0.050000000062801,0.0500000000556103,0.050013024831917,0.902,0.902,0.902
2.0439999103546143,2.0439999103546143,20802000,20120723,TSLA,2.119333028793335,2.0439999103546143,0,0.338484473409804,0.01833423513792765,0.0183336691747281,0.018333333357694902,0.01833333336648455,0.2183318609096827,0.2183218361955234,0.11485746946187654,0.01833371460717585,0.01833607437910205,-0.7906,-0.0516,-0.4211
1.9673329591751096,1.9673329591751096,25095000,20120727,TSLA,1.8753329515457156,1.9673329591751096,1,0.05047920323589764,0.0525316711495383,0.20500479201536226,0.024604590057719398,0.0801585578000771,0.16349385315949844,0.024603748320374052,0.06627060049992527,0.06627032499367186,0.26658265876793524,-0.2263,0.8908,0.3743
1.8279999494552608,1.8279999494552608,23626500,20120731,TSLA,1.8233330249786377,1.8279999494552608,1,0.14113920300443866,0.13082330551676297,0.015280337647912166,0.08546789023508795,0.015278041109780168,0.20164678636843272,0.08029624002767956,0.015281574465867634,0.20809647606998394,0.1066901455540537,0.4939,0.7184,0.6375333333333334
1.75,1.75,23884500,20120801,TSLA,1.8279999494552608,1.75,0,0.08414646730656493,0.06873593608901854,0.10402890818549178,0.026381109961364457,0.159711813064278,0.0663810195920032,0.08352184686518867,0.026381356692314138,0.14066655243752124,0.24004498980625458,0.0,0.7845,0.41702000000000006
1.8179999589920044,1.8179999589920044,18142500,20120803,TSLA,1.7400000095367432,1.8179999589920044,1,0.24995715299600285,0.02083512725833965,0.0208376568054654,0.3333697370539604,0.2708218763121179,0.02083485736570755,0.0208370641022319,0.02083460070689095,0.0208366290492157,0.020835298350067248,0.0,0.743,0.3715
2.078000068664551,2.078000068664551,13051500,20120813,TSLA,1.996000051498413,2.078000068664551,1,0.0142857143200962,0.4437679915470944,0.2999893752112595,0.014286402107206,0.0142857143257171,0.0142952420308732,0.1562293645283838,0.014286060703658,0.0142857143173713,0.0142884209083402,-0.6908,-0.6908,-0.6908
1.9966670274734497,1.9966670274734497,11632500,20120822,TSLA,1.940667033195496,1.9966670274734497,1,0.01714292846531985,0.2930819647119086,0.141193242804251,0.017145129776634502,0.01714285716816235,0.01714658385821365,0.28031668284468164,0.01714292091949455,0.18254021690930794,0.01714747254202545,0.7964,0.8122,0.8043
1.888000011444092,1.888000011444092,20256000,20120827,TSLA,1.9666670560836792,1.888000011444092,0,0.014487185082797999,0.014484127005306699,0.056150180022473704,0.21744883142997137,0.1559049374792374,0.0144842673672902,0.014484489625105268,0.014484127012065333,0.4835851279215349,0.0144867270542167,-0.1531,0.7845,0.21046666666666666
1.8940000534057615,1.8940000534057615,12583500,20120829,TSLA,1.9126670360565183,1.8940000534057615,0,0.2168527523749969,0.020833333353854448,0.10416550433251505,0.0208333333555709,0.0208333333636196,0.40286060529454687,0.020835089991602752,0.02083333336040715,0.0208333333573071,0.1511193812155788,0.2263,0.9211,0.5737
1.9033329486846924,1.9033329486846924,12625500,20120906,TSLA,1.8626669645309448,1.9033329486846924,1,0.1374993386872446,0.0125001558120324,0.012507546356529,0.0125017743286035,0.0125000000245746,0.0125000000194473,0.1797723536204205,0.0125000639162,0.5952159918397668,0.012502775395181,0.0,0.0,0.0
1.9653329849243164,1.9653329849243164,22270500,20120913,TSLA,1.885332942008972,1.9653329849243164,1,0.0250000000106945,0.025000000008428,0.0250000000090141,0.2788834927115859,0.0250000000124423,0.5211131922998408,0.0250000000097514,0.0250000000111199,0.0250016228658294,0.0250016920612933,0.5859,0.5859,0.5859
2.026000022888184,2.026000022888184,23049000,20120914,TSLA,1.9653329849243164,2.026000022888184,1,0.0111113030429051,0.0111113333081986,0.5626294336442441,0.0111113506743554,0.0111112905934726,0.1222216194887801,0.1262592965805864,0.0111111197602901,0.0111111889064841,0.1222220640006831,0.2263,0.2263,0.2263
2.169332981109619,2.169332981109619,48192000,20120917,TSLA,2.026000022888184,2.169332981109619,1,0.0125005669612407,0.0125020906250049,0.2044408893632556,0.2723644561029594,0.0125016267416137,0.0125000000036166,0.2897501840015845,0.0125005500858096,0.1584390139252199,0.0125006221896948,0.5697,0.5697,0.5697
2.069999933242798,2.069999933242798,15727500,20120919,TSLA,2.0893330574035645,2.069999933242798,0,0.0166666666765851,0.0166694317979807,0.6833295987572024,0.0166674951403341,0.0166666666781988,0.0166666666757919,0.0166666666757009,0.0166666666769753,0.1833334742450856,0.0166666666761447,0.0,0.0,0.0
1.843999981880188,1.843999981880188,85206000,20120925,TSLA,2.0439999103546143,1.843999981880188,0,0.2199977575598866,0.0200000687661397,0.6199993574700184,0.0200007824138377,0.0200011830069163,0.0200000000185464,0.0200005685313475,0.0200000282181143,0.0200002539959023,0.0200000000192904,0.6369,0.6369,0.6369
1.944000005722046,1.944000005722046,13266000,20121001,TSLA,1.9520000219345093,1.944000005722046,0,0.1763322567662165,0.00909090909985,0.0090909091004694,0.0090909091006028,0.2860252024600422,0.0090919787204008,0.1752438108648835,0.0090916230244865,0.3078512406801101,0.0090911601829378,-0.128,-0.128,-0.128
1.9866670370101929,1.9866670370101929,10935000,20121002,TSLA,1.944000005722046,1.9866670370101929,1,0.0090912232123437,0.0090909090970125,0.0090909090974377,0.099999317526849,0.009091021048519,0.2152620538886358,0.0090909090979673,0.0090909090989593,0.6211018388339635,0.0090909090983119,0.0,0.0,0.0
1.953333020210266,1.953333020210266,15792000,20121003,TSLA,1.9866670370101929,1.953333020210266,0,0.0333535059599552,0.033333333363566,0.0333333333656672,0.0333333333660997,0.0333333333779407,0.0333333333686599,0.6999798270862733,0.0333333333731938,0.0333333333686558,0.0333333333699882,-0.0772,-0.0772,-0.0772
1.950000047683716,1.950000047683716,13345500,20121008,TSLA,1.9259999990463257,1.950000047683716,1,0.0111121299431411,0.0111111111155825,0.011111135899503,0.011111111115959,0.1343456870358405,0.0111117101921382,0.0111111111162797,0.0111111111170102,0.7767637813480104,0.0111111111165349,0.0,0.0,0.0
1.888000011444092,1.888000011444092,6759000,20121011,TSLA,1.8933329582214355,1.888000011444092,0,0.0111115756620315,0.0111112471785841,0.0111114644060211,0.3308910615738163,0.0111142531443762,0.455554961525098,0.0111151578002248,0.0111111111186667,0.1357680564731211,0.0111111111180598,0.0,0.0,0.0
1.8566670417785645,1.8566670417785645,7053000,20121022,TSLA,1.8493330478668213,1.8566670417785645,1,0.0166666666960384,0.01666673186548,0.4640716163780752,0.016667408286943,0.2359206257314811,0.0166666666936709,0.0166762107636776,0.0166666934281667,0.0166669074689931,0.1833304726874733,0.0,0.0,0.0
2.076667070388794,2.076667070388794,34860000,20121106,TSLA,2.0999999046325684,2.076667070388794,0,0.0333333333551398,0.0333333333505124,0.0333333333517046,0.366666502850872,0.0333333333587035,0.0333333333534066,0.0333333333531952,0.0333333333559897,0.0333333333533934,0.3666668303170823,0.4926,0.4926,0.4926
2.102667093276977,2.102667093276977,25717500,20121107,TSLA,2.076667070388794,2.102667093276977,1,0.1033917932474508,0.0090909133475174,0.0090910402142317,0.0090911267651073,0.5191827634209419,0.0090933393580408,0.0090916311620205,0.009090945157282,0.313785135229617,0.0090913120977902,0.0,0.0,0.0
2.107332944869995,2.107332944869995,14974500,20121113,TSLA,2.0713329315185547,2.107332944869995,1,0.2749970215018772,0.0250000000586998,0.0250000000627608,0.0250000000637578,0.0250064328610003,0.2749928716362416,0.0250022930259489,0.0250000000774062,0.0250000000685704,0.2750013806437365,0.6696,0.6696,0.6696
