,close,adjclose,volume,datetime,ticker,T_minus_1_price,T_price,change_vs_T_minus_1,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,min_sentiment,max_sentiment,avg_sentiment
10,1.3533329963684082,1.3533329963684082,27379500,20100720,TSLA,1.4606670141220093,1.3533329963684082,0,0.0004273692415,0.1663371189,0.3520194945,0.000427279577,0.4795070864,0.0004270736857,0.0004274870679,0.0004270906153,0.9984,0.9984,0.9984
11,1.3966670036315918,1.3966670036315918,13833000,20100726,TSLA,1.4193329811096191,1.3966670036315918,0,0.09533242076,0.0004603319848,0.0004603506706,0.0004605221302,0.03073350126,0.0004603231487,0.0004603100268,0.87163224,-0.9798,-0.9798,-0.9798
12,1.3700000047683716,1.3700000047683716,9295500,20100727,TSLA,1.3966670036315918,1.3700000047683716,0,0.042766565150000005,0.00047155019645,0.06618235462385,0.00047130150275,0.4011343144265,0.0004711676362,0.010789979331,0.4777127671467,0.078,0.9944,0.5362
13,1.3566670417785645,1.3566670417785645,9240000,20100729,TSLA,1.3813329935073853,1.3566670417785645,0,0.0894444505126,0.2966764697,0.17227273069079999,0.015768804307899998,0.11476745903305001,0.0005721810725,0.0005724318454,0.30992547284785,0.7845,0.9921,0.8883
14,1.3946670293807983,1.3946670293807983,10771500,20100802,TSLA,1.329332947731018,1.3946670293807983,1,0.0002331411109,0.0002330299701,0.826622599,0.0218299126,0.1503819366,0.0002331487887,0.0002330991396,0.0002331326949,-0.9982,-0.9982,-0.9982
15,1.463333010673523,1.463333010673523,18457500,20100803,TSLA,1.3946670293807983,1.463333010673523,1,0.0003508577543,0.0003504987025,0.9975457078,0.0003505955379,0.0003508806771,0.000350439943,0.0003504495328,0.0003505700982,0.9145,0.9145,0.9145
16,1.2686669826507568,1.2686669826507568,19219500,20100810,TSLA,1.3066669702529907,1.2686669826507568,0,0.04917990354,0.0006082427366,0.0006078235769,0.0006080280106,0.8957220304,0.05205836291,0.0006077354076,0.0006078733885,0.9533,0.9533,0.9533
17,1.273332953453064,1.273332953453064,4440000,20100820,TSLA,1.25266695022583,1.273332953453064,1,0.002978078982,0.002976755484,0.9791570337,0.002977230801,0.002978038827,0.002977086477,0.002976597522,0.0029791782,0.9493,0.9493,0.9493
18,1.3166669607162476,1.3166669607162476,6507000,20100826,TSLA,1.3266669511795044,1.3166669607162476,0,0.06636512826,0.1070391493,0.007432843445,0.000392339423,0.0003925152933,0.0003922692301,0.0003922146621,0.8175935404,0.9944,0.9944,0.9944
19,1.3133330345153809,1.3133330345153809,5694000,20100827,TSLA,1.3166669607162476,1.3133330345153809,0,0.0004879978456,0.07545947766415,0.88468639635,0.00048771441535000004,0.02578813055645,0.0004877508701,0.00048784400950000004,0.01211468825585,0.9809,0.9896,0.98525
20,1.363332986831665,1.363332986831665,7423500,20100901,TSLA,1.2986669540405271,1.363332986831665,1,0.1508314641,0.07835028944,0.02728215173,0.0003547994786,0.0003545941432,0.000355585433,0.0003543666036,0.7421167491,0.9953,0.9953,0.9953
21,1.4040000438690186,1.4040000438690186,7306500,20100902,TSLA,1.363332986831665,1.4040000438690186,1,0.0008815335876,0.0008809881424,0.1083086393,0.1859889667,0.701295369,0.0008812443548,0.000880755852,0.0008825030534,0.9792,0.9792,0.9792
22,1.4033329486846924,1.4033329486846924,6519000,20100903,TSLA,1.4040000438690186,1.4033329486846924,0,0.04062850585,0.0005589397445,0.1323671607,0.04621143578,0.6911903981,0.08792575504,0.0005587339022,0.0005590708322,0.9991,0.9991,0.9991
23,1.3813329935073853,1.3813329935073853,5412000,20100913,TSLA,1.3446669578552246,1.3813329935073853,1,0.8690814481,0.0003647344148,0.0003646973686,0.0003648361865,0.09579303541,0.0003650621012,0.0003648037377,0.03330138271,0.9983,0.9983,0.9983
24,1.4653329849243164,1.4653329849243164,10269000,20100915,TSLA,1.4079999923706057,1.4653329849243164,1,0.1006724043,0.03279475797,0.62261183,0.0002203972369,0.2430394098,0.0002203550086,0.0002204255471,0.0002204202452,0.9997,0.9997,0.9997
25,1.348667025566101,1.348667025566101,17977500,20100917,TSLA,1.3960000276565552,1.348667025566101,0,0.0005908011021,0.0005907914013,0.5530596432,0.09447422521,0.314555226,0.0005904975063,0.03554837739,0.0005904382237,0.9926,0.9926,0.9926
26,1.4040000438690186,1.4040000438690186,14212500,20100920,TSLA,1.348667025566101,1.4040000438690186,1,0.459929155975,0.00040790407095,0.00040782208685,0.01156696823985,0.46366108824,0.0151230513631,0.00040813925545,0.0484958707782,0.9963,0.9979,0.9971
27,1.324666976928711,1.324666976928711,14443500,20100922,TSLA,1.3846670389175415,1.324666976928711,0,0.0004725842177,0.146479475,0.0004728341881,0.0004724057012,0.0004727802338,0.03646042185,0.0004723538434,0.814697145,0.9713,0.9713,0.9713
28,1.3040000200271606,1.3040000200271606,10021500,20100923,TSLA,1.324666976928711,1.3040000200271606,0,0.0004600103361,0.0004600195556,0.000459897096,0.000460118968,0.0004600700192,0.0004599349762,0.0004600692989,0.9967798798,0.9829,0.9829,0.9829
29,1.340000033378601,1.340000033378601,8683500,20100924,TSLA,1.3040000200271606,1.340000033378601,1,0.0003856350107,0.3033898954,0.4947232808,0.0003851576891,0.07138440564,0.0003851744823,0.1289613403,0.0003851106077,0.9908,0.9908,0.9908
30,1.3686670064926147,1.3686670064926147,6279000,20100927,TSLA,1.340000033378601,1.3686670064926147,1,0.0004438691344,0.0004435419474,0.0004437046612,0.0004437870243,0.0004437719197,0.0004436669581,0.0004435684384,0.9968940899,-0.9668,-0.9668,-0.9668
31,1.4266669750213623,1.4266669750213623,18217500,20100928,TSLA,1.3686670064926147,1.4266669750213623,1,0.0005398382967,0.5227609425,0.4388370584,0.03570336273,0.0005399947791,0.0005395279002,0.0005397002605,0.0005395751106,0.9957,0.9957,0.9957
32,1.4653329849243164,1.4653329849243164,29539500,20100929,TSLA,1.4266669750213623,1.4653329849243164,1,0.0004317853855,0.0004313950298,0.0004315312892,0.0004314295483,0.03355852988,0.0004314206672,0.0004312909394,0.9638526173,0.9963,0.9963,0.9963
33,1.3606669902801514,1.3606669902801514,32937000,20100930,TSLA,1.4653329849243164,1.3606669902801514,0,0.0004568429792,0.4320854411,0.5651737092,0.0004566992898,0.0004568961996,0.0004565273031,0.0004571735903,0.0004567104047,0.9981,0.9981,0.9981
34,1.4079999923706057,1.4079999923706057,4980000,20101005,TSLA,1.3993330001831057,1.4079999923706057,1,0.0004241553786,0.0004242736087,0.0004241232782,0.0004248476109,0.02607483205,0.000424060602,0.0004245346963,0.9713791728,0.9967,0.9967,0.9967
35,1.3619999885559082,1.3619999885559082,2115000,20101007,TSLA,1.3639999628067017,1.3619999885559082,0,0.2259469696,0.0009707365017,0.000970228492,0.7226778916,0.0009700794126,0.0009709535323,0.04652204409,0.0009710967127,-0.9342,-0.9342,-0.9342
36,1.3619999885559082,1.3619999885559082,4017000,20101008,TSLA,1.3619999885559082,1.3619999885559082,0,0.07255521658,0.0003630611042,0.0003628125579,0.08296963694,0.0003631276673,0.0003630264507,0.0003628531855,0.8426602655,0.9993,0.9993,0.9993
37,1.3493330478668213,1.3493330478668213,2568000,20101011,TSLA,1.3619999885559082,1.3493330478668213,0,0.0003548855021,0.0003547617678,0.0003545965298,0.6311124851,0.2515791435,0.0003547408175,0.0003544503864,0.1155349363,-0.9996,-0.9996,-0.9996
38,1.3493330478668213,1.3493330478668213,3660000,20101012,TSLA,1.3493330478668213,1.3493330478668213,0,0.454109862,0.0007731277449,0.05136815457,0.1973360055,0.2817657103,0.0007723802368,0.01310180136,0.0007729583695,-0.9946,-0.9946,-0.9946
39,1.369333028793335,1.369333028793335,4773000,20101013,TSLA,1.3493330478668213,1.369333028793335,1,0.04056950503,0.08965771149,0.03082716101,0.0004016986339,0.0004011889422,0.0004010707513,0.0004009798364,0.8373406843,0.9889,0.9889,0.9889
40,1.3833329677581787,1.3833329677581787,6256500,20101021,TSLA,1.376667022705078,1.3833329677581787,1,0.0322807193756,0.0432998727643,0.01378441829245,0.00066924587305,0.41309740161499997,0.00066938851185,0.00066901253605,0.49552994105000003,0.9805,0.9962,0.9883500000000001
41,1.3813329935073853,1.3813329935073853,2416500,20101022,TSLA,1.3833329677581787,1.3813329935073853,0,0.164194477911,0.00069916969615,0.16604464003045,0.0940548865014,0.4594545137,0.0006991902143,0.10248421401499999,0.0123689078892,-0.9774,0.9798,0.0011999999999999789
42,1.399999976158142,1.399999976158142,5347500,20101027,TSLA,1.4240000247955322,1.399999976158142,0,0.0006588844111,0.0006592587261,0.3856447685,0.0006595032495,0.5717059269,0.0006592648645,0.03935380422,0.0006585891448,0.9959,0.9959,0.9959
43,1.659999966621399,1.659999966621399,28110000,20101104,TSLA,1.4513330459594729,1.659999966621399,1,0.0003962061939,0.4996295375,0.3759702941,0.0003963485372,0.0003961666148,0.0003959286701,0.1224195863,0.0003959320604,0.9678,0.9678,0.9678
44,1.6293330192565918,1.6293330192565918,15165000,20101105,TSLA,1.659999966621399,1.6293330192565918,0,0.05969300845,0.0006022409771,0.5454748504,0.04828516435,0.3212553581,0.0006022444278,0.0006017543443,0.02348537901,0.8979,0.8979,0.8979
45,1.6419999599456787,1.6419999599456787,14346000,20101109,TSLA,1.6653330326080322,1.6419999599456787,0,0.2909081019435,0.0002810731334,0.028578326634233334,0.0002811130416333333,0.0002810682721666667,0.005723257351733333,0.00028094457716666666,0.6736661150433333,0.9964,0.9975,0.9969
46,1.9893330335617063,1.9893330335617063,40936500,20101112,TSLA,1.869333028793335,1.9893330335617063,1,0.1237994449,0.000688526669,0.0006873644221,0.000687877194,0.0006875549802,0.0006883727359,0.0006881512057,0.8720727079,-0.9736,-0.9736,-0.9736
47,2.053333044052124,2.053333044052124,39343500,20101115,TSLA,1.9893330335617063,2.053333044052124,1,0.08652524501,0.00044610415745,0.0548799265386,0.02003415738275,0.3628980018061,0.00044665760795,0.0098761131651,0.46489379430579997,-0.4289,0.9915,0.2813
48,1.9780000448226929,1.9780000448226929,20214000,20101116,TSLA,2.053333044052124,1.9780000448226929,0,0.000326143099,0.0003261391833,0.5580484583,0.0003258965606,0.4399938766,0.0003262046642,0.0003269100027,0.0003263716376,0.999,0.999,0.999
49,1.965999960899353,1.965999960899353,11250000,20101117,TSLA,1.9780000448226929,1.965999960899353,0,0.000326143099,0.0003261391833,0.5580484583,0.0003258965606,0.4399938766,0.0003262046642,0.0003269100027,0.0003263716376,0.999,0.999,0.999
50,1.9926669597625728,1.9926669597625728,14341500,20101118,TSLA,1.965999960899353,1.9926669597625728,1,0.2738679883,0.6194171391,0.0007919699056,0.0007925632593,0.000792215119,0.000792110552,0.1027523559,0.0007936579352,-0.8235,-0.8235,-0.8235
51,2.065999984741211,2.065999984741211,17257500,20101119,TSLA,1.9926669597625728,2.065999984741211,1,0.0003816881682,0.0003816523613,0.0003814983743,0.0003815807861,0.0003819580314,0.005527893204,0.0003814390923,0.99218229,0.993,0.993,0.993
52,2.2266669273376465,2.2266669273376465,22945500,20101122,TSLA,2.065999984741211,2.2266669273376465,1,0.09695396473,0.0003235625671,0.0003233325998,0.07254328912,0.03740823684,0.000323250224,0.0003235473228,0.7918008166,0.9944,0.9944,0.9944
53,2.3046669960021973,2.3046669960021973,23667000,20101123,TSLA,2.2266669273376465,2.3046669960021973,1,0.0004296827357,0.0004300009335333333,0.7507610377666666,0.08255460125356667,0.13207746312463334,0.03288822776063333,0.0004293714634666667,0.00042961494596666664,0.9826,0.9953,0.9910666666666667
54,2.2886669635772705,2.2886669635772705,17184000,20101129,TSLA,2.354666948318481,2.2886669635772705,0,0.0004361449386,0.0004359258108,0.3965515467,0.0004361239169,0.6008323904,0.000435890939,0.0004359030296,0.0004360742793,0.9917,0.9917,0.9917
55,2.289999961853028,2.289999961853028,19488000,20101201,TSLA,2.355333089828491,2.289999961853028,0,0.019562967617333334,0.04470894125146666,0.30692419980066665,0.0004458039273,0.019676950646133336,0.0100313585644,0.00044546970290000007,0.5982043084853667,0.8807,0.996,0.9553666666666666
56,2.1566669940948486,2.1566669940948486,30105000,20101202,TSLA,2.289999961853028,2.1566669940948486,0,0.044932364139,0.060969870967250005,0.25598735436,0.0005611930903,0.19732563578485002,0.0005613558257,0.00056096160405,0.43910126428,0.989,0.9951,0.99205
57,2.0993330478668213,2.0993330478668213,17401500,20101203,TSLA,2.1566669940948486,2.0993330478668213,0,0.0004930351907333334,0.0004930939412,0.9380141216333334,0.015466354921466667,0.025587171510666668,0.0189600454646,0.0004929275192333333,0.0004932497918333334,-0.524,0.9834,0.42343333333333333
58,2.02066707611084,2.02066707611084,19116000,20101206,TSLA,2.0993330478668213,2.02066707611084,0,0.035710276250949996,0.0004104596331,0.8959952198,0.000410419163025,0.032594035241725,0.027273494223925,0.000410392709525,0.007195702997175,0.9883,0.9968,0.992875
59,2.1040000915527344,2.1040000915527344,19669500,20101207,TSLA,2.02066707611084,2.1040000915527344,1,0.0004303778286666667,0.037181523378566665,0.66244571316,0.0004303382874333333,0.0004304455165333333,0.0004303418108,0.00043014827553333333,0.298221111756,0.9885,0.9965,0.9936000000000001
60,2.157999992370605,2.157999992370605,9900000,20101208,TSLA,2.1040000915527344,2.157999992370605,1,0.007800967035942858,0.0032944155866214283,0.9458780845642857,0.0032628084257857143,0.021761457494107145,0.006174458687814286,0.0016600662160500001,0.010167741993685715,-0.0969,0.9984,0.7729642857142858
61,2.136667013168335,2.136667013168335,6090000,20101209,TSLA,2.157999992370605,2.136667013168335,0,0.0007532208504999999,0.008786488826119999,0.74851059768,0.0131822766575,0.11583408479868,0.07572352099038,0.01880866651536,0.01840114368432,0.9761,0.9984,0.99244
62,1.9019999504089355,1.9019999504089355,26485500,20101214,TSLA,2.0366671085357666,1.9019999504089355,0,0.026426763132725,0.04549043040495,0.44653544466375,0.000416287141325,0.05269981714885,0.00041627881270000003,0.00041633253095,0.42759864616717497,0.9882,0.9989,0.99295
63,2.053999900817871,2.053999900817871,11851500,20101216,TSLA,1.97333300113678,2.053999900817871,1,0.0004066382652,0.09820452457,0.02329157302,0.0196504343,0.0004063664295,0.0004063828021,0.0004062639447,0.8572278167,0.9881,0.9881,0.9881
64,2.1506669521331787,2.1506669521331787,11665500,20101221,TSLA,2.113332986831665,2.1506669521331787,1,0.18750642719395,0.0005921234863,0.2152982505,0.0005921096939500001,0.56686337165,0.014582929791150001,0.0139730188282,0.0005917688151,0.9927,0.9959,0.9943
65,1.7606669664382937,1.7606669664382937,60844500,20101228,TSLA,1.703333020210266,1.7606669664382937,1,0.000302163821,0.000302205049,0.7445306694,0.0003021404494,0.2536563903,0.0003020945666,0.0003021454507,0.0003021909951,0.9967,0.9967,0.9967
66,1.848667025566101,1.848667025566101,49788000,20101229,TSLA,1.7606669664382937,1.848667025566101,1,0.0413576143982,0.0364789554764,0.24898040902425,0.00577619255145,0.5374032913,0.06521116490985,0.014184996318000001,0.05060737601595,0.9921,0.9957,0.9939
67,1.7666670083999634,1.7666670083999634,30616500,20101230,TSLA,1.848667025566101,1.7666670083999634,0,0.0004401416738,0.0004396796505,0.19972698206715,0.0004398372631,0.6810658486000001,0.0661971324081,0.00043969551904999996,0.05125068280125,0.9921,0.9976,0.99485
68,1.7746670246124268,1.7746670246124268,19245000,20110103,TSLA,1.775333046913147,1.7746670246124268,0,0.03295189648,0.0513842557,0.00019039940595,0.32705107750085,0.00019028567844999998,0.00019028747494999999,0.1586688862789,0.4293729108555,0.9965,0.9965,0.9965
69,1.7886669635772705,1.7886669635772705,21700500,20110105,TSLA,1.777999997138977,1.7886669635772705,1,0.4134526426,0.0003574862039,0.0003574725543,0.0003575431774,0.0003574071356,0.0003576553281,0.0003575427328,0.5844022503,0.9991,0.9991,0.9991
70,1.858667016029358,1.858667016029358,30918000,20110106,TSLA,1.7886669635772705,1.858667016029358,1,6.37e-05,0.1811584372,6.36e-05,0.5929056996,6.37e-05,6.37e-05,0.2256175568,6.37e-05,,,
71,1.8826669454574585,1.8826669454574585,33718500,20110107,TSLA,1.858667016029358,1.8826669454574585,1,0.0004173925743,0.4105606769,0.4804892421,0.0004175298339,0.1068632042,0.0004173570296,0.0004174927012,0.0004171047202,0.9721,0.9721,0.9721
72,1.896667003631592,1.896667003631592,20140500,20110110,TSLA,1.8826669454574585,1.896667003631592,1,0.0007640091051,0.000764169603,0.0007647431284,0.0007641560629,0.0007643106684,0.0007636572065,0.0007629239144,0.9946520303,0.9589,0.9589,0.9589
73,1.797333002090454,1.797333002090454,14466000,20110112,TSLA,1.797333002090454,1.797333002090454,0,0.0003975429065,0.1260237127,0.0003975507665,0.0003973530677,0.000397346623,0.0003972093005,0.0003970717594,0.8715922128,0.9868,0.9868,0.9868
74,1.7480000257492063,1.7480000257492063,10854000,20110113,TSLA,1.797333002090454,1.7480000257492063,0,0.000507161178,0.1373658273,0.0005070322715,0.0005067822253,0.0005066184877,0.0005067020892,0.0005066709387,0.8595932056,0.9803,0.9803,0.9803
75,1.7166670560836792,1.7166670560836792,17880000,20110114,TSLA,1.7480000257492063,1.7166670560836792,0,0.04538238684,0.045281926550000004,0.37222331425,0.0004480633281,0.51214956935,0.0004479185055,0.023618889825000003,0.00044793138529999996,0.9932,0.9932,0.9932
76,1.6019999980926514,1.6019999980926514,35572500,20110119,TSLA,1.7093329429626465,1.6019999980926514,0,0.5129645707,0.001277068201,0.001277148506,0.288582129,0.00127784371,0.001277369125,0.1920665518,0.001277318964,0.9931,0.9931,0.9931
77,1.5080000162124634,1.5080000162124634,34198500,20110120,TSLA,1.6019999980926514,1.5080000162124634,0,0.0006087213839,0.00060906965005,0.99573650565,0.00060915657575,0.00060911209865,0.0006099119535,0.0006086783198500001,0.0006088443519,0.9792,0.9792,0.9792
78,1.5360000133514404,1.5360000133514404,18255000,20110121,TSLA,1.5080000162124634,1.5360000133514404,1,0.0005488975755,0.0005486231294,0.9961583903,0.0005487137764,0.0005494309663,0.0005486801059,0.0005486075672,0.000548656547,0.9841,0.9841,0.9841
79,1.6326669454574585,1.6326669454574585,24676500,20110124,TSLA,1.5360000133514404,1.6326669454574585,1,0.075605848,0.0005587796775,0.0005593600977,0.0005591498229,0.9210409425,0.0005586424933,0.0005586436269,0.0005586337785,0.999,0.999,0.999
80,1.6453330516815186,1.6453330516815186,19072500,20110125,TSLA,1.6326669454574585,1.6453330516815186,1,0.0002732732678,0.0002732076295,0.01819842398,0.0002733003613,0.3068350459,0.0002731642999,0.0002731231451,0.6736004614,0.997,0.997,0.997
81,1.6613329648971558,1.6613329648971558,13435500,20110127,TSLA,1.649999976158142,1.6613329648971558,1,0.15710071895,0.037300421538,0.16851111884765,0.09533835816554999,0.1384148861648,0.0005487144946500001,0.00054854442265,0.40223723741260003,-0.9978,0.9936,-0.0020999999999999908
82,1.6006669998168943,1.6006669998168943,15726000,20110128,TSLA,1.6613329648971558,1.6006669998168943,0,0.05430283274,0.03157590007,0.7893777349,0.01878141538,0.05587759041,0.0002613288381,0.008093631805,0.04172956588,0.9863,0.9863,0.9863
83,1.6066670417785645,1.6066670417785645,12454500,20110131,TSLA,1.6006669998168943,1.6066670417785645,1,0.0002926603887,0.1274446607,0.01974641138,0.0002927114757,0.0002927508341,0.0002924314158,0.000292902535,0.8513454713,0.9955,0.9955,0.9955
84,1.5753329992294312,1.5753329992294312,7680000,20110203,TSLA,1.5959999561309814,1.5753329992294312,0,0.1242971115,0.06775037271,0.8063351658,0.0003234499513,0.000323540678,0.000323407759,0.0003234104,0.000323541197,0.9525,0.9525,0.9525
85,1.537999987602234,1.537999987602234,13426500,20110207,TSLA,1.5640000104904177,1.537999987602234,0,0.05138853577,0.0004946504907333333,0.49581547220000005,0.0004943971682,0.45032269686666665,0.0004949026796,0.0004947099638666667,0.0004946348444,0.9879,0.9993,0.9916999999999999
86,1.6326669454574585,1.6326669454574585,52573500,20110208,TSLA,1.537999987602234,1.6326669454574585,1,0.0005345910174500001,0.05502009286595,0.183282481655,0.0005340394742000001,0.29893035791565,0.00053435051165,0.00053461081185,0.46062947576,0.9956,0.997,0.9963
87,1.547333002090454,1.547333002090454,39534000,20110209,TSLA,1.6326669454574585,1.547333002090454,0,0.11724719460293333,0.06377737865216666,0.5428738142319333,0.0004767421896666667,0.19969493388900003,0.0004766728936,0.027799084537066667,0.047654178999133344,0.4217,0.9873,0.7977333333333333
88,1.5479999780654907,1.5479999780654907,12541500,20110210,TSLA,1.547333002090454,1.5479999780654907,1,0.001080386217,0.2700839077,0.001078243774,0.00107877603,0.001078287401,0.001079099356,0.001078189453,0.7234431101,0.9585,0.9585,0.9585
89,1.5386669635772705,1.5386669635772705,19246500,20110214,TSLA,1.5499999523162842,1.5386669635772705,0,0.1498140992127,0.00043699487874999997,0.00043673700365000004,0.1811063158,0.22196567572,0.25327058112,0.00043691666555,0.192532679595,0.984,0.9994,0.9917
90,1.5226670503616333,1.5226670503616333,14305500,20110215,TSLA,1.5386669635772705,1.5226670503616333,0,0.1513087783832,0.09337092976595,0.40590328041845,0.000582304427,0.00058224870805,0.00058169296085,0.00058198725385,0.3470887780853,0.985,0.9955,0.9902500000000001
91,1.6486669778823853,1.6486669778823853,61726500,20110216,TSLA,1.5226670503616333,1.6486669778823853,1,0.0004648336539,0.0904719193218,0.40843036726875,0.00046465658295000004,0.0004647228982,0.0004645386129,0.0004647709125,0.49877419075585,0.9856,0.9959,0.99075
92,1.4553329944610596,1.4553329944610596,24084000,20110223,TSLA,1.4579999446868896,1.4553329944610596,0,0.000719848059,0.0007191876815,0.0007186603921,0.000719264833,0.9545876693,0.0007189892352,0.0007189462254,0.04109743423,-0.982,-0.982,-0.982
93,1.5019999742507937,1.5019999742507937,15829500,20110224,TSLA,1.4553329944610596,1.5019999742507937,1,0.06335482198,0.0004615853473,0.6673057789,0.0004616090663,0.1825956888,0.0004619888304,0.0004614656785,0.08489706144,0.9979,0.9979,0.9979
94,1.5959999561309814,1.5959999561309814,16596000,20110301,TSLA,1.5926669836044312,1.5959999561309814,1,0.0003682784952,0.1020166511,0.0003683640226,0.0003680840643,0.02176685078,0.0003679969096,0.0003680206367,0.874375754,0.9946,0.9946,0.9946
95,1.6633330583572388,1.6633330583572388,23701500,20110304,TSLA,1.6239999532699585,1.6633330583572388,1,0.0004991139053,0.1195188442,0.0004992079148,0.0004987816297,0.0004985351398,0.0004986158048,0.0004985853934,0.8774883161,0.9943,0.9943,0.9943
96,1.6480000019073486,1.6480000019073486,13872000,20110309,TSLA,1.6440000534057615,1.6480000019073486,1,0.0003876231577,0.1062703467,0.0003881697881,0.0003875139252,0.0003876481415,0.000387390277,0.0003872286889,0.8914040793,0.9917,0.9917,0.9917
97,1.6006669998168943,1.6006669998168943,15255000,20110310,TSLA,1.6480000019073486,1.6006669998168943,0,0.6005562948,0.009801671701,0.0003466660445,0.0003466559089,0.09298366642,0.0003469120485,0.0003469301976,0.2952712029,0.9977,0.9977,0.9977
98,1.6046669483184814,1.6046669483184814,13962000,20110311,TSLA,1.6006669998168943,1.6046669483184814,1,0.848942967,0.0008286561001,0.0008285144875,0.0008289303093,0.0008290973153,0.0604049207,0.0008286528949,0.08650826118,0.9776,0.9776,0.9776
99,1.5499999523162842,1.5499999523162842,17490000,20110314,TSLA,1.6046669483184814,1.5499999523162842,0,0.039359507565,0.00055804901725,0.9572938756,0.00055759936155,0.0005577110307999999,0.0005576806389,0.0005577130791,0.0005578637169,0.9948,0.9951,0.99495
100,1.5213329792022705,1.5213329792022705,17545500,20110316,TSLA,1.5299999713897705,1.5213329792022705,0,0.00043250563715,0.30417495515000004,0.69323079555,0.00043225897804999996,0.00043244566444999996,0.0004322246352,0.00043251515405000004,0.0004322992418,0.9768,0.9768,0.9768
101,1.51533305644989,1.51533305644989,6175500,20110321,TSLA,1.5306669473648071,1.51533305644989,0,0.06893243417,0.1094872448,0.0006260659534,0.0006267909232,0.0006256577644,0.0006272903638,0.0006255887094,0.8184489273,0.9779,0.9779,0.9779
102,1.4793330430984497,1.4793330430984497,8743500,20110322,TSLA,1.51533305644989,1.4793330430984497,0,0.0002645542352,0.4552370391,0.0002645006786,0.4676973126,0.0002646673321,0.01131179977,0.0646955641,0.0002645621881,-0.9989,-0.9989,-0.9989
103,1.5499999523162842,1.5499999523162842,15871500,20110328,TSLA,1.5166670083999634,1.5499999523162842,1,0.0003716020185,0.1398932799,0.0003718572293,0.0003714174704,0.0003715315903,0.0003713576395,0.000371489113,0.857877465,0.9954,0.9954,0.9954
104,1.7799999713897705,1.7799999713897705,47713500,20110405,TSLA,1.722000002861023,1.7799999713897705,1,0.0182050622452,0.0005468770784,0.8957789559,0.0005468554276,0.08328054859506666,0.0005477082023666667,0.0005466371921666667,0.0005473553714999999,0.9779,0.989,0.9853
105,1.7660000324249268,1.7660000324249268,19324500,20110406,TSLA,1.7799999713897705,1.7660000324249268,0,0.01897554804885,0.0570100997779,0.8549934856,0.0005079254913,0.066989366365,0.0005080004127,0.00050773429695,0.00050784002495,0.9885,0.9952,0.99185
