,Unnamed: 0,timestamp,open,high,low,close,adjclose,volume,datetime,year,month,day,ticker,table_name,day_order,T_minus_1_price,T_minus_3_price,T_minus_5_price,T_minus_7_price,T_price,change_vs_T_minus_1,change_vs_T_minus_3,change_vs_T_minus_5,change_vs_T_minus_7
14,26993,2010-07-20 13:30:00,1.4566669464111328,1.4566669464111328,1.3366669416427612,1.3533329963684082,1.3533329963684082,27379500,20100720,2010,7,20,TSLA,us_stock_price_yahoo_finance,15,1.4606670141220093,1.3259999752044678,1.2093329429626465,1.159999966621399,1.3533329963684082,0,1,1,1
15,26994,2010-07-21 13:30:00,1.3773330450057983,1.3933329582214355,1.2999999523162842,1.3480000495910645,1.3480000495910645,18787500,20100721,2010,7,21,TSLA,us_stock_price_yahoo_finance,16,1.3533329963684082,1.3760000467300415,1.3226670026779177,1.136667013168335,1.3480000495910645,0,0,1,1
16,26995,2010-07-22 13:30:00,1.3666670322418213,1.4166669845581057,1.3580000400543213,1.399999976158142,1.399999976158142,14367000,20100722,2010,7,22,TSLA,us_stock_price_yahoo_finance,17,1.3480000495910645,1.4606670141220093,1.3259999752044678,1.2093329429626465,1.399999976158142,1,0,1,1
17,26996,2010-07-23 13:30:00,1.4126670360565186,1.4373329877853394,1.4040000438690186,1.4193329811096191,1.4193329811096191,9804000,20100723,2010,7,23,TSLA,us_stock_price_yahoo_finance,18,1.399999976158142,1.3533329963684082,1.3760000467300415,1.3226670026779177,1.4193329811096191,1,1,1,1
18,26997,2010-07-26 13:30:00,1.4333330392837524,1.4333330392837524,1.3533329963684082,1.3966670036315918,1.3966670036315918,13833000,20100726,2010,7,26,TSLA,us_stock_price_yahoo_finance,19,1.4193329811096191,1.3480000495910645,1.4606670141220093,1.3259999752044678,1.3966670036315918,0,1,0,1
19,26998,2010-07-27 13:30:00,1.3940000534057615,1.4119999408721924,1.3506669998168943,1.3700000047683716,1.3700000047683716,9295500,20100727,2010,7,27,TSLA,us_stock_price_yahoo_finance,20,1.3966670036315918,1.399999976158142,1.3533329963684082,1.3760000467300415,1.3700000047683716,0,0,1,0
20,26999,2010-07-28 13:30:00,1.3700000047683716,1.3933329582214355,1.3673330545425415,1.3813329935073853,1.3813329935073853,7008000,20100728,2010,7,28,TSLA,us_stock_price_yahoo_finance,21,1.3700000047683716,1.4193329811096191,1.3480000495910645,1.4606670141220093,1.3813329935073853,1,0,1,0
21,27000,2010-07-29 13:30:00,1.3846670389175415,1.3919999599456787,1.3333330154418943,1.3566670417785645,1.3566670417785645,9240000,20100729,2010,7,29,TSLA,us_stock_price_yahoo_finance,22,1.3813329935073853,1.3966670036315918,1.399999976158142,1.3533329963684082,1.3566670417785645,0,0,0,1
22,27001,2010-07-30 13:30:00,1.3466670513153076,1.3626669645309448,1.303333044052124,1.329332947731018,1.329332947731018,6403500,20100730,2010,7,30,TSLA,us_stock_price_yahoo_finance,23,1.3566670417785645,1.3700000047683716,1.4193329811096191,1.3480000495910645,1.329332947731018,0,0,0,0
23,27002,2010-08-02 13:30:00,1.3666670322418213,1.3980000019073486,1.3553329706192017,1.3946670293807983,1.3946670293807983,10771500,20100802,2010,8,2,TSLA,us_stock_price_yahoo_finance,24,1.329332947731018,1.3813329935073853,1.3966670036315918,1.399999976158142,1.3946670293807983,1,1,0,0
24,27003,2010-08-03 13:30:00,1.399999976158142,1.463333010673523,1.3880000114440918,1.463333010673523,1.463333010673523,18457500,20100803,2010,8,3,TSLA,us_stock_price_yahoo_finance,25,1.3946670293807983,1.3566670417785645,1.3700000047683716,1.4193329811096191,1.463333010673523,1,1,1,1
25,27004,2010-08-04 13:30:00,1.463333010673523,1.4786670207977295,1.3899999856948853,1.4173330068588257,1.4173330068588257,13695000,20100804,2010,8,4,TSLA,us_stock_price_yahoo_finance,26,1.463333010673523,1.329332947731018,1.3813329935073853,1.3966670036315918,1.4173330068588257,0,1,1,1
26,27005,2010-08-05 13:30:00,1.4359999895095823,1.4366669654846191,1.3366669416427612,1.363332986831665,1.363332986831665,11943000,20100805,2010,8,5,TSLA,us_stock_price_yahoo_finance,27,1.4173330068588257,1.3946670293807983,1.3566670417785645,1.3700000047683716,1.363332986831665,0,0,1,0
27,27006,2010-08-06 13:30:00,1.340000033378601,1.343999981880188,1.301332950592041,1.305999994277954,1.305999994277954,11128500,20100806,2010,8,6,TSLA,us_stock_price_yahoo_finance,28,1.363332986831665,1.463333010673523,1.329332947731018,1.3813329935073853,1.305999994277954,0,0,0,0
28,27007,2010-08-09 13:30:00,1.3266669511795044,1.3320000171661377,1.296666979789734,1.3066669702529907,1.3066669702529907,12190500,20100809,2010,8,9,TSLA,us_stock_price_yahoo_finance,29,1.305999994277954,1.4173330068588257,1.3946670293807983,1.3566670417785645,1.3066669702529907,1,0,0,0
29,27008,2010-08-10 13:30:00,1.309999942779541,1.309999942779541,1.254667043685913,1.2686669826507568,1.2686669826507568,19219500,20100810,2010,8,10,TSLA,us_stock_price_yahoo_finance,30,1.3066669702529907,1.363332986831665,1.463333010673523,1.329332947731018,1.2686669826507568,0,0,0,0
30,27009,2010-08-11 13:30:00,1.246000051498413,1.2586669921875,1.190000057220459,1.1933330297470093,1.1933330297470093,11964000,20100811,2010,8,11,TSLA,us_stock_price_yahoo_finance,31,1.2686669826507568,1.305999994277954,1.4173330068588257,1.3946670293807983,1.1933330297470093,0,0,0,0
31,27010,2010-08-12 13:30:00,1.1866669654846191,1.1933330297470093,1.1593329906463623,1.1733330488204956,1.1733330488204956,10365000,20100812,2010,8,12,TSLA,us_stock_price_yahoo_finance,32,1.1933330297470093,1.3066669702529907,1.363332986831665,1.463333010673523,1.1733330488204956,0,0,0,0
32,27011,2010-08-13 13:30:00,1.212000012397766,1.2300000190734863,1.1773329973220823,1.2213330268859863,1.2213330268859863,9510000,20100813,2010,8,13,TSLA,us_stock_price_yahoo_finance,33,1.1733330488204956,1.2686669826507568,1.305999994277954,1.4173330068588257,1.2213330268859863,1,0,0,0
33,27012,2010-08-16 13:30:00,1.2300000190734863,1.2533329725265503,1.21733295917511,1.2519999742507937,1.2519999742507937,7287000,20100816,2010,8,16,TSLA,us_stock_price_yahoo_finance,34,1.2213330268859863,1.1933330297470093,1.3066669702529907,1.363332986831665,1.2519999742507937,1,1,0,0
34,27013,2010-08-17 13:30:00,1.2640000581741333,1.2933330535888672,1.2519999742507937,1.2766669988632202,1.2766669988632202,6718500,20100817,2010,8,17,TSLA,us_stock_price_yahoo_finance,35,1.2519999742507937,1.1733330488204956,1.2686669826507568,1.305999994277954,1.2766669988632202,1,1,1,0
35,27014,2010-08-18 13:30:00,1.305999994277954,1.305999994277954,1.2400000095367432,1.2513329982757568,1.2513329982757568,9019500,20100818,2010,8,18,TSLA,us_stock_price_yahoo_finance,36,1.2766669988632202,1.2213330268859863,1.1933330297470093,1.3066669702529907,1.2513329982757568,0,1,1,0
36,27015,2010-08-19 13:30:00,1.2359999418258667,1.2833329439163208,1.222000002861023,1.25266695022583,1.25266695022583,8686500,20100819,2010,8,19,TSLA,us_stock_price_yahoo_finance,37,1.2513329982757568,1.2519999742507937,1.1733330488204956,1.2686669826507568,1.25266695022583,1,1,1,0
37,27016,2010-08-20 13:30:00,1.2433329820632937,1.27400004863739,1.2339999675750732,1.273332953453064,1.273332953453064,4440000,20100820,2010,8,20,TSLA,us_stock_price_yahoo_finance,38,1.25266695022583,1.2766669988632202,1.2213330268859863,1.1933330297470093,1.273332953453064,1,0,1,1
38,27017,2010-08-23 13:30:00,1.2726670503616333,1.359333038330078,1.2666670083999634,1.3420000076293943,1.3420000076293943,16321500,20100823,2010,8,23,TSLA,us_stock_price_yahoo_finance,39,1.273332953453064,1.2513329982757568,1.2519999742507937,1.1733330488204956,1.3420000076293943,1,1,1,1
39,27018,2010-08-24 13:30:00,1.2833329439163208,1.3140000104904177,1.2633329629898071,1.2799999713897705,1.2799999713897705,10096500,20100824,2010,8,24,TSLA,us_stock_price_yahoo_finance,40,1.3420000076293943,1.25266695022583,1.2766669988632202,1.2213330268859863,1.2799999713897705,0,1,1,1
40,27019,2010-08-25 13:30:00,1.2773330211639404,1.3320000171661377,1.237333059310913,1.3266669511795044,1.3266669511795044,7549500,20100825,2010,8,25,TSLA,us_stock_price_yahoo_finance,41,1.2799999713897705,1.273332953453064,1.2513329982757568,1.2519999742507937,1.3266669511795044,1,1,1,1
41,27020,2010-08-26 13:30:00,1.3259999752044678,1.3513330221176147,1.3066669702529907,1.3166669607162476,1.3166669607162476,6507000,20100826,2010,8,26,TSLA,us_stock_price_yahoo_finance,42,1.3266669511795044,1.3420000076293943,1.25266695022583,1.2766669988632202,1.3166669607162476,0,0,1,1
42,27021,2010-08-27 13:30:00,1.3166669607162476,1.324666976928711,1.2999999523162842,1.3133330345153809,1.3133330345153809,5694000,20100827,2010,8,27,TSLA,us_stock_price_yahoo_finance,43,1.3166669607162476,1.2799999713897705,1.273332953453064,1.2513329982757568,1.3133330345153809,0,1,1,1
43,27022,2010-08-30 13:30:00,1.3133330345153809,1.3459999561309814,1.307332992553711,1.324666976928711,1.324666976928711,10992000,20100830,2010,8,30,TSLA,us_stock_price_yahoo_finance,44,1.3133330345153809,1.3266669511795044,1.3420000076293943,1.25266695022583,1.324666976928711,1,0,0,1
44,27023,2010-08-31 13:30:00,1.3106670379638672,1.3193329572677612,1.2886669635772705,1.2986669540405271,1.2986669540405271,3016500,20100831,2010,8,31,TSLA,us_stock_price_yahoo_finance,45,1.324666976928711,1.3166669607162476,1.2799999713897705,1.273332953453064,1.2986669540405271,0,0,1,1
45,27024,2010-09-01 13:30:00,1.3079999685287476,1.3793330192565918,1.3066669702529907,1.363332986831665,1.363332986831665,7423500,20100901,2010,9,1,TSLA,us_stock_price_yahoo_finance,46,1.2986669540405271,1.3133330345153809,1.3266669511795044,1.3420000076293943,1.363332986831665,1,1,1,1
46,27025,2010-09-02 13:30:00,1.3580000400543213,1.4160000085830688,1.3539999723434448,1.4040000438690186,1.4040000438690186,7306500,20100902,2010,9,2,TSLA,us_stock_price_yahoo_finance,47,1.363332986831665,1.324666976928711,1.3166669607162476,1.2799999713897705,1.4040000438690186,1,1,1,1
47,27026,2010-09-03 13:30:00,1.391332983970642,1.4199999570846558,1.3773330450057983,1.4033329486846924,1.4033329486846924,6519000,20100903,2010,9,3,TSLA,us_stock_price_yahoo_finance,48,1.4040000438690186,1.2986669540405271,1.3133330345153809,1.3266669511795044,1.4033329486846924,0,1,1,1
48,27027,2010-09-07 13:30:00,1.3739999532699585,1.399999976158142,1.3666670322418213,1.369333028793335,1.369333028793335,3651000,20100907,2010,9,7,TSLA,us_stock_price_yahoo_finance,49,1.4033329486846924,1.363332986831665,1.324666976928711,1.3166669607162476,1.369333028793335,0,1,1,1
49,27028,2010-09-08 13:30:00,1.3773330450057983,1.3966670036315918,1.373332977294922,1.3933329582214355,1.3933329582214355,4326000,20100908,2010,9,8,TSLA,us_stock_price_yahoo_finance,50,1.369333028793335,1.4040000438690186,1.2986669540405271,1.3133330345153809,1.3933329582214355,1,0,1,1
50,27029,2010-09-09 13:30:00,1.399999976158142,1.4033329486846924,1.3793330192565918,1.380666971206665,1.380666971206665,5643000,20100909,2010,9,9,TSLA,us_stock_price_yahoo_finance,51,1.3933329582214355,1.4033329486846924,1.363332986831665,1.324666976928711,1.380666971206665,0,0,1,1
51,27030,2010-09-10 13:30:00,1.3833329677581787,1.3953330516815186,1.3173329830169678,1.3446669578552246,1.3446669578552246,5799000,20100910,2010,9,10,TSLA,us_stock_price_yahoo_finance,52,1.380666971206665,1.369333028793335,1.4040000438690186,1.2986669540405271,1.3446669578552246,0,0,0,1
52,27031,2010-09-13 13:30:00,1.3926670551300049,1.3933329582214355,1.3666670322418213,1.3813329935073853,1.3813329935073853,5412000,20100913,2010,9,13,TSLA,us_stock_price_yahoo_finance,53,1.3446669578552246,1.3933329582214355,1.4033329486846924,1.363332986831665,1.3813329935073853,1,0,0,1
53,27032,2010-09-14 13:30:00,1.369333028793335,1.440000057220459,1.3686670064926147,1.4079999923706057,1.4079999923706057,9820500,20100914,2010,9,14,TSLA,us_stock_price_yahoo_finance,54,1.3813329935073853,1.380666971206665,1.369333028793335,1.4040000438690186,1.4079999923706057,1,1,1,1
54,27033,2010-09-15 13:30:00,1.3986669778823853,1.4666670560836792,1.3860000371932983,1.4653329849243164,1.4653329849243164,10269000,20100915,2010,9,15,TSLA,us_stock_price_yahoo_finance,55,1.4079999923706057,1.3446669578552246,1.3933329582214355,1.4033329486846924,1.4653329849243164,1,1,1,1
55,27034,2010-09-16 13:30:00,1.476667046546936,1.5440000295639038,1.3893330097198486,1.3960000276565552,1.3960000276565552,40267500,20100916,2010,9,16,TSLA,us_stock_price_yahoo_finance,56,1.4653329849243164,1.3813329935073853,1.380666971206665,1.369333028793335,1.3960000276565552,0,1,1,1
56,27035,2010-09-17 13:30:00,1.401332974433899,1.4213329553604126,1.3200000524520874,1.348667025566101,1.348667025566101,17977500,20100917,2010,9,17,TSLA,us_stock_price_yahoo_finance,57,1.3960000276565552,1.4079999923706057,1.3446669578552246,1.3933329582214355,1.348667025566101,0,0,1,0
57,27036,2010-09-20 13:30:00,1.378000020980835,1.4233330488204956,1.343999981880188,1.4040000438690186,1.4040000438690186,14212500,20100920,2010,9,20,TSLA,us_stock_price_yahoo_finance,58,1.348667025566101,1.4653329849243164,1.3813329935073853,1.380666971206665,1.4040000438690186,1,0,1,1
58,27037,2010-09-21 13:30:00,1.3926670551300049,1.4366669654846191,1.378000020980835,1.3846670389175415,1.3846670389175415,11940000,20100921,2010,9,21,TSLA,us_stock_price_yahoo_finance,59,1.4040000438690186,1.3960000276565552,1.4079999923706057,1.3446669578552246,1.3846670389175415,0,0,0,1
59,27038,2010-09-22 13:30:00,1.391332983970642,1.3966670036315918,1.3200000524520874,1.324666976928711,1.324666976928711,14443500,20100922,2010,9,22,TSLA,us_stock_price_yahoo_finance,60,1.3846670389175415,1.348667025566101,1.4653329849243164,1.3813329935073853,1.324666976928711,0,0,0,0
60,27039,2010-09-23 13:30:00,1.3259999752044678,1.3426669836044312,1.2999999523162842,1.3040000200271606,1.3040000200271606,10021500,20100923,2010,9,23,TSLA,us_stock_price_yahoo_finance,61,1.324666976928711,1.4040000438690186,1.3960000276565552,1.4079999923706057,1.3040000200271606,0,0,0,0
61,27040,2010-09-24 13:30:00,1.3300000429153442,1.3459999561309814,1.309999942779541,1.340000033378601,1.340000033378601,8683500,20100924,2010,9,24,TSLA,us_stock_price_yahoo_finance,62,1.3040000200271606,1.3846670389175415,1.348667025566101,1.4653329849243164,1.340000033378601,1,0,0,0
62,27041,2010-09-27 13:30:00,1.3600000143051147,1.3873330354690552,1.3366669416427612,1.3686670064926147,1.3686670064926147,6279000,20100927,2010,9,27,TSLA,us_stock_price_yahoo_finance,63,1.340000033378601,1.324666976928711,1.4040000438690186,1.3960000276565552,1.3686670064926147,1,1,0,0
63,27042,2010-09-28 13:30:00,1.4026670455932615,1.4326670169830322,1.383999943733215,1.4266669750213623,1.4266669750213623,18217500,20100928,2010,9,28,TSLA,us_stock_price_yahoo_finance,64,1.3686670064926147,1.3040000200271606,1.3846670389175415,1.348667025566101,1.4266669750213623,1,1,1,1
64,27043,2010-09-29 13:30:00,1.4126670360565186,1.4686670303344729,1.408666968345642,1.4653329849243164,1.4653329849243164,29539500,20100929,2010,9,29,TSLA,us_stock_price_yahoo_finance,65,1.4266669750213623,1.340000033378601,1.324666976928711,1.4040000438690186,1.4653329849243164,1,1,1,1
65,27044,2010-09-30 13:30:00,1.4666670560836792,1.476667046546936,1.3459999561309814,1.3606669902801514,1.3606669902801514,32937000,20100930,2010,9,30,TSLA,us_stock_price_yahoo_finance,66,1.4653329849243164,1.3686670064926147,1.3040000200271606,1.3846670389175415,1.3606669902801514,0,0,1,0
66,27045,2010-10-01 13:30:00,1.3793330192565918,1.3833329677581787,1.3539999723434448,1.373332977294922,1.373332977294922,8965500,20101001,2010,10,1,TSLA,us_stock_price_yahoo_finance,67,1.3606669902801514,1.4266669750213623,1.340000033378601,1.324666976928711,1.373332977294922,1,0,1,1
67,27046,2010-10-04 13:30:00,1.3619999885559082,1.4113329648971558,1.3533329963684082,1.3993330001831057,1.3993330001831057,9654000,20101004,2010,10,4,TSLA,us_stock_price_yahoo_finance,68,1.373332977294922,1.4653329849243164,1.3686670064926147,1.3040000200271606,1.3993330001831057,1,0,1,1
68,27047,2010-10-05 13:30:00,1.409999966621399,1.418666958808899,1.4006669521331787,1.4079999923706057,1.4079999923706057,4980000,20101005,2010,10,5,TSLA,us_stock_price_yahoo_finance,69,1.3993330001831057,1.3606669902801514,1.4266669750213623,1.340000033378601,1.4079999923706057,1,1,0,1
69,27048,2010-10-06 13:30:00,1.4040000438690186,1.4173330068588257,1.3546669483184814,1.3639999628067017,1.3639999628067017,4701000,20101006,2010,10,6,TSLA,us_stock_price_yahoo_finance,70,1.4079999923706057,1.373332977294922,1.4653329849243164,1.3686670064926147,1.3639999628067017,0,0,0,0
70,27049,2010-10-07 13:30:00,1.3713330030441284,1.3760000467300415,1.3559999465942385,1.3619999885559082,1.3619999885559082,2115000,20101007,2010,10,7,TSLA,us_stock_price_yahoo_finance,71,1.3639999628067017,1.3993330001831057,1.3606669902801514,1.4266669750213623,1.3619999885559082,0,0,1,0
71,27050,2010-10-08 13:30:00,1.3619999885559082,1.3860000371932983,1.359333038330078,1.3619999885559082,1.3619999885559082,4017000,20101008,2010,10,8,TSLA,us_stock_price_yahoo_finance,72,1.3619999885559082,1.4079999923706057,1.373332977294922,1.4653329849243164,1.3619999885559082,0,0,0,0
72,27051,2010-10-11 13:30:00,1.3626669645309448,1.3799999952316284,1.3380000591278076,1.3493330478668213,1.3493330478668213,2568000,20101011,2010,10,11,TSLA,us_stock_price_yahoo_finance,73,1.3619999885559082,1.3639999628067017,1.3993330001831057,1.3606669902801514,1.3493330478668213,0,0,0,0
73,27052,2010-10-12 13:30:00,1.3466670513153076,1.3519999980926514,1.335332989692688,1.3493330478668213,1.3493330478668213,3660000,20101012,2010,10,12,TSLA,us_stock_price_yahoo_finance,74,1.3493330478668213,1.3619999885559082,1.4079999923706057,1.373332977294922,1.3493330478668213,0,0,0,0
74,27053,2010-10-13 13:30:00,1.3760000467300415,1.3899999856948853,1.3573329448699951,1.369333028793335,1.369333028793335,4773000,20101013,2010,10,13,TSLA,us_stock_price_yahoo_finance,75,1.3493330478668213,1.3619999885559082,1.3639999628067017,1.3993330001831057,1.369333028793335,1,1,1,0
75,27054,2010-10-14 13:30:00,1.399999976158142,1.4019999504089355,1.3600000143051147,1.3833329677581787,1.3833329677581787,4422000,20101014,2010,10,14,TSLA,us_stock_price_yahoo_finance,76,1.369333028793335,1.3493330478668213,1.3619999885559082,1.4079999923706057,1.3833329677581787,1,1,1,0
76,27055,2010-10-15 13:30:00,1.3926670551300049,1.3933329582214355,1.350000023841858,1.369333028793335,1.369333028793335,4270500,20101015,2010,10,15,TSLA,us_stock_price_yahoo_finance,77,1.3833329677581787,1.3493330478668213,1.3619999885559082,1.3639999628067017,1.369333028793335,0,1,1,1
77,27056,2010-10-18 13:30:00,1.368000030517578,1.3760000467300415,1.3480000495910645,1.348667025566101,1.348667025566101,2442000,20101018,2010,10,18,TSLA,us_stock_price_yahoo_finance,78,1.369333028793335,1.369333028793335,1.3493330478668213,1.3619999885559082,1.348667025566101,0,0,0,0
78,27057,2010-10-19 13:30:00,1.3466670513153076,1.3606669902801514,1.3333330154418943,1.3366669416427612,1.3366669416427612,3678000,20101019,2010,10,19,TSLA,us_stock_price_yahoo_finance,79,1.348667025566101,1.3833329677581787,1.3493330478668213,1.3619999885559082,1.3366669416427612,0,0,0,0
79,27058,2010-10-20 13:30:00,1.343999981880188,1.3793330192565918,1.3359999656677246,1.376667022705078,1.376667022705078,4687500,20101020,2010,10,20,TSLA,us_stock_price_yahoo_finance,80,1.3366669416427612,1.369333028793335,1.369333028793335,1.3493330478668213,1.376667022705078,1,1,1,1
80,27059,2010-10-21 13:30:00,1.3739999532699585,1.3966670036315918,1.363332986831665,1.3833329677581787,1.3833329677581787,6256500,20101021,2010,10,21,TSLA,us_stock_price_yahoo_finance,81,1.376667022705078,1.348667025566101,1.3833329677581787,1.3493330478668213,1.3833329677581787,1,1,0,1
81,27060,2010-10-22 13:30:00,1.3786669969558716,1.3953330516815186,1.3700000047683716,1.3813329935073853,1.3813329935073853,2416500,20101022,2010,10,22,TSLA,us_stock_price_yahoo_finance,82,1.3833329677581787,1.3366669416427612,1.369333028793335,1.369333028793335,1.3813329935073853,0,1,1,1
82,27061,2010-10-25 13:30:00,1.3960000276565552,1.3986669778823853,1.381999969482422,1.3899999856948853,1.3899999856948853,1777500,20101025,2010,10,25,TSLA,us_stock_price_yahoo_finance,83,1.3813329935073853,1.376667022705078,1.348667025566101,1.3833329677581787,1.3899999856948853,1,1,1,1
83,27062,2010-10-26 13:30:00,1.386667013168335,1.4579999446868896,1.3673330545425415,1.4240000247955322,1.4240000247955322,9913500,20101026,2010,10,26,TSLA,us_stock_price_yahoo_finance,84,1.3899999856948853,1.3833329677581787,1.3366669416427612,1.369333028793335,1.4240000247955322,1,1,1,1
84,27063,2010-10-27 13:30:00,1.4166669845581057,1.425333023071289,1.376667022705078,1.399999976158142,1.399999976158142,5347500,20101027,2010,10,27,TSLA,us_stock_price_yahoo_finance,85,1.4240000247955322,1.3813329935073853,1.376667022705078,1.348667025566101,1.399999976158142,0,1,1,1
85,27064,2010-10-28 13:30:00,1.4259999990463257,1.4333330392837524,1.397333025932312,1.4126670360565186,1.4126670360565186,3363000,20101028,2010,10,28,TSLA,us_stock_price_yahoo_finance,86,1.399999976158142,1.3899999856948853,1.3833329677581787,1.3366669416427612,1.4126670360565186,1,1,1,1
86,27065,2010-10-29 13:30:00,1.4093329906463623,1.4566669464111328,1.4033329486846924,1.4559999704360962,1.4559999704360962,4209000,20101029,2010,10,29,TSLA,us_stock_price_yahoo_finance,87,1.4126670360565186,1.4240000247955322,1.3813329935073853,1.376667022705078,1.4559999704360962,1,1,1,1
87,27066,2010-11-01 13:30:00,1.4626669883728027,1.5166670083999634,1.420667052268982,1.4273329973220823,1.4273329973220823,6837000,20101101,2010,11,1,TSLA,us_stock_price_yahoo_finance,88,1.4559999704360962,1.399999976158142,1.3899999856948853,1.3833329677581787,1.4273329973220823,0,1,1,1
88,27067,2010-11-02 13:30:00,1.4453330039978027,1.4586670398712158,1.4033329486846924,1.4166669845581057,1.4166669845581057,4837500,20101102,2010,11,2,TSLA,us_stock_price_yahoo_finance,89,1.4273329973220823,1.4126670360565186,1.4240000247955322,1.3813329935073853,1.4166669845581057,0,1,0,1
89,27068,2010-11-03 13:30:00,1.418666958808899,1.5,1.4106669425964355,1.4513330459594729,1.4513330459594729,5589000,20101103,2010,11,3,TSLA,us_stock_price_yahoo_finance,90,1.4166669845581057,1.4559999704360962,1.399999976158142,1.3899999856948853,1.4513330459594729,1,0,1,1
90,27069,2010-11-04 13:30:00,1.5066670179367063,1.688667058944702,1.476667046546936,1.659999966621399,1.659999966621399,28110000,20101104,2010,11,4,TSLA,us_stock_price_yahoo_finance,91,1.4513330459594729,1.4273329973220823,1.4126670360565186,1.4240000247955322,1.659999966621399,1,1,1,1
91,27070,2010-11-05 13:30:00,1.6579999923706057,1.664667010307312,1.581333041191101,1.6293330192565918,1.6293330192565918,15165000,20101105,2010,11,5,TSLA,us_stock_price_yahoo_finance,92,1.659999966621399,1.4166669845581057,1.4559999704360962,1.399999976158142,1.6293330192565918,0,1,1,1
