close,adjclose,volume,datetime,ticker,T_minus_1_price,T_price,change_vs_T_minus_1,topic_0_score,topic_1_score,topic_2_score,topic_3_score,topic_4_score,topic_5_score,topic_6_score,topic_7_score,min_sentiment,max_sentiment,avg_sentiment
2.298666954040528,2.298666954040528,22641000,20120405,TSLA,2.3333330154418945,2.298666954040528,0,0.5367891405337706,0.19531121980846486,0.12465429647525594,0.028652993707086953,0.028645834251636,0.028647006933142247,0.02865020952136535,0.0286492987692777,0.6239,0.7579,0.6909000000000001
2.2100000381469727,2.2100000381469727,24835500,20120409,TSLA,2.298666954040528,2.2100000381469727,0,0.24500225925867855,0.08679771270405634,0.0312555110161144,0.03125473666144537,0.0312500005763584,0.41037650866177394,0.13281327066906434,0.0312500004525082,0.1779,0.8646,0.4747666666666666
2.177333116531372,2.177333116531372,12346500,20120418,TSLA,2.149333000183105,2.177333116531372,1,0.0312669975418923,0.0312729220864367,0.0312500032284647,0.2812537859749511,0.0312500036532029,0.2812547306574142,0.2812015540008477,0.0312500028567899,0.2263,0.2263,0.2263
2.21066689491272,2.21066689491272,11623500,20120419,TSLA,2.177333116531372,2.21066689491272,1,0.0468795143674466,0.42184414177380625,0.2968769130706427,0.046878990499535644,0.04687621843164965,0.0468801982857824,0.04688233198061825,0.04688169159051821,0.6705,0.7184,0.69445
2.129333019256592,2.129333019256592,13362000,20120423,TSLA,2.21066689491272,2.129333019256592,0,0.0208371656264149,0.0208589783493767,0.02084040142597775,0.1874695992478136,0.0208490478263306,0.2766334116997061,0.4316765887115763,0.02083480711280375,0.0,0.0,0.0
2.121332883834839,2.121332883834839,10117500,20120424,TSLA,2.129333019256592,2.121332883834839,0,0.0178571433235801,0.0178571432171262,0.0178571432946324,0.160709521139898,0.0178599101695818,0.7321448523326124,0.0178571432785994,0.0178571432439695,0.0,0.0,0.0
2.208667039871216,2.208667039871216,6208500,20120430,TSLA,2.22266697883606,2.208667039871216,0,0.22914439357902702,0.03472222274480274,0.034725058584726035,0.11805619562951204,0.2013915135902565,0.22917416634873847,0.11806422683597573,0.03472222268696117,-0.34,0.658,0.2394333333333333
2.1640000343322754,2.1640000343322754,12619500,20120503,TSLA,2.262666940689087,2.1640000343322754,0,0.0250320868264565,0.0250000004492652,0.02500580359266405,0.02502253170368735,0.0250109941289475,0.6955966042609277,0.02500000052705175,0.15433197851099945,0.0,0.4019,0.20095
2.012666940689087,2.012666940689087,46458000,20120508,TSLA,2.1646668910980225,2.012666940689087,0,0.2812549763512182,0.0312878883795189,0.031250003514142,0.2812588081815911,0.031250003985817,0.2811983130462781,0.0312500034139656,0.0312500031274688,0.3612,0.3612,0.3612
2.003999948501587,2.003999948501587,29218500,20120509,TSLA,2.012666940689087,2.003999948501587,0,0.7607570740942088,0.1557864866026863,0.0139631599702207,0.0139080539056509,0.0138972329449897,0.013890638013064,0.0138894782567336,0.0139078762124458,0.5562,0.5562,0.5562
2.1973330974578857,2.1973330974578857,83344500,20120510,TSLA,2.003999948501587,2.1973330974578857,1,0.8540899722403774,0.0208546431683822,0.0208682067343797,0.0208417100794039,0.0208333344059564,0.0208333342218622,0.0208436043527308,0.020835194796907,0.7184,0.7184,0.7184
2.150000095367432,2.150000095367432,18319500,20120511,TSLA,2.1973330974578857,2.150000095367432,0,0.0203268662395092,0.0203173818412778,0.02031632615229125,0.02032714255331145,0.02031940161727445,0.7067720754582961,0.1712361229027476,0.020384683235291752,-0.0516,0.0,-0.0258
2.003999948501587,2.003999948501587,20713500,20120514,TSLA,2.150000095367432,2.003999948501587,0,0.0312500005974701,0.2812058009320364,0.03125000055837,0.2812503423384839,0.2812502314183235,0.0312500005246244,0.031250000540345,0.0312936230903464,-0.6597,-0.6597,-0.6597
2.053333044052124,2.053333044052124,35493000,20120522,TSLA,1.9179999828338623,2.053333044052124,1,0.17598996839019193,0.026465784946549924,0.11456191257253365,0.0574415513846568,0.10976896346752828,0.3171020616901883,0.17220715569076583,0.026462601857585047,0.0,0.9269,0.36948749999999997
2.068000078201294,2.068000078201294,18306000,20120523,TSLA,2.053333044052124,2.068000078201294,1,0.0208333343286283,0.0208333341013155,0.0208333342660171,0.1874971921724214,0.1874934169063625,0.5208427198321993,0.0208333342347116,0.020833334158344,0.0,0.0,0.0
2.018666982650757,2.018666982650757,16134000,20120524,TSLA,2.068000078201294,2.018666982650757,0,0.058072221178698355,0.026846070883793375,0.0843153496743556,0.19139793525431278,0.12683181306615604,0.37554946335611805,0.11015768697086478,0.026829459615700626,0.0,0.6486,0.16215
1.987333059310913,1.987333059310913,11355000,20120525,TSLA,2.018666982650757,1.987333059310913,0,0.020312500897856953,0.020341401528464448,0.020312500841426898,0.2452608255334138,0.0203125009513338,0.6328190064860337,0.0203241332529167,0.020317130508553348,0.0,0.6588,0.3294
1.9666670560836792,1.9666670560836792,16780500,20120531,TSLA,2.0273330211639404,1.9666670560836792,0,0.13077207341045802,0.01965525871479345,0.20086935310399692,0.0786821230965293,0.0787172323834925,0.3843298686926826,0.08731883182203537,0.0196552587760114,-0.34,0.658,-0.005500000000000005
1.8606669902801516,1.8606669902801516,9463500,20120605,TSLA,1.858667016029358,1.8606669902801516,1,0.0178571441727246,0.0178571438744869,0.3035646641720331,0.0178636582756059,0.4464243701763425,0.1607118120567833,0.0178640633211003,0.017857143950923,0.0,0.0,0.0
1.9593329429626465,1.9593329429626465,13083000,20120614,TSLA,1.9846669435501096,1.9593329429626465,0,0.02500560653730715,0.02500000100603355,0.025041612646879548,0.02500000108918255,0.42495228138791485,0.22499676960969694,0.22499614159266607,0.025007586130319052,0.0,0.4404,0.2202
2.122667074203491,2.122667074203491,18852000,20120618,TSLA,1.99399995803833,2.122667074203491,1,0.022591303213693802,0.022573237477866347,0.07811973044508094,0.23445933298755395,0.02258274483035675,0.3561487857794263,0.022583442103819552,0.24094142316220196,-0.4926,0.8176,0.1625
2.252000093460083,2.252000093460083,51336000,20120620,TSLA,2.1393330097198486,2.252000093460083,1,0.0416666668829717,0.0416666668333267,0.0416666668693206,0.041666666847673,0.0416666668966622,0.3749998893823187,0.0416666668620827,0.375000109425644,0.0,0.0,0.0
2.25266695022583,2.25266695022583,45699000,20120622,TSLA,2.1459999084472656,2.25266695022583,1,0.5312421632594789,0.0312500005210054,0.0312500006300995,0.2812462423505567,0.0312615914837045,0.0312500005899654,0.0312500006066316,0.0312500005585579,0.0,0.0,0.0
2.130666971206665,2.130666971206665,15708000,20120627,TSLA,2.107332944869995,2.130666971206665,1,0.14398286063359078,0.030271752546375732,0.030257939550398932,0.07787700326615483,0.030257939944638167,0.25239689443545194,0.0302664546618629,0.4046891549615265,-0.3802,0.6249,0.08156666666666668
2.0820000171661377,2.0820000171661377,18807000,20120705,TSLA,2.0439999103546143,2.0820000171661377,1,0.0469755717785074,0.0468901242685611,0.04690092045592295,0.2967201080280677,0.0469185679769822,0.2968218615173294,0.17186943345846795,0.04690341251616105,-0.357,0.6361,0.13955
2.180000066757202,2.180000066757202,16885500,20120712,TSLA,2.1006669998168945,2.180000066757202,1,0.3906258990006597,0.0156250004616053,0.3906147818936071,0.1406147020237055,0.0156250006348544,0.0156290675359002,0.015625962563459,0.0156395858862086,0.3074,0.3074,0.3074
2.2233328819274902,2.2233328819274902,38539500,20120717,TSLA,2.3973329067230225,2.2233328819274902,0,0.0625000033825978,0.0625000026224752,0.0625000031707592,0.0625000028411522,0.5624231073575731,0.0625000030023253,0.0625768748128366,0.0625000028102803,0.902,0.902,0.902
2.0439999103546143,2.0439999103546143,20802000,20120723,TSLA,2.119333028793335,2.0439999103546143,0,0.022918508829485748,0.022916667997914003,0.0229393977453232,0.02293246089647715,0.0229198922857459,0.10624365591122205,0.306552785355019,0.4725766309788126,-0.7906,-0.0516,-0.4211
1.9673329591751096,1.9673329591751096,25095000,20120727,TSLA,1.8753329515457156,1.9673329591751096,1,0.11411102598418445,0.15574572987890384,0.17945578151565963,0.05674960446352615,0.11088132791358447,0.13116891897496383,0.030766848491151785,0.22112076277802548,-0.2263,0.8908,0.3743
1.8279999494552608,1.8279999494552608,23626500,20120731,TSLA,1.8233330249786377,1.8279999494552608,1,0.2782560971886503,0.11358858196258993,0.019116114853174732,0.2544604545240709,0.019097223062182003,0.2222959538550117,0.019099510489196767,0.07408606406512334,0.4939,0.7184,0.6375333333333334
1.75,1.75,23884500,20120801,TSLA,1.8279999494552608,1.75,0,0.1578026214698772,0.29298794879003404,0.03299154404735164,0.03298115843408378,0.19755751995563933,0.10542599572762543,0.061562747338909374,0.11869046423647886,0.0,0.7845,0.41702000000000006
1.8179999589920044,1.8179999589920044,18142500,20120803,TSLA,1.7400000095367432,1.8179999589920044,1,0.02604898718785095,0.02605368502687135,0.17192422289016704,0.25516360058340015,0.4426479581357849,0.026054177452224398,0.0260628081891857,0.026044560534515197,0.0,0.743,0.3715
2.078000068664551,2.078000068664551,13051500,20120813,TSLA,1.996000051498413,2.078000068664551,1,0.0178571444600684,0.4360869277932437,0.1928538031919108,0.0178714414887317,0.0178582878803535,0.0178571442588498,0.281753391490337,0.0178618594365048,-0.6908,-0.6908,-0.6908
1.9966670274734497,1.9966670274734497,11632500,20120822,TSLA,1.940667033195496,1.9966670274734497,1,0.2828236805049708,0.2103482921734256,0.23249179282033872,0.02144185840888265,0.02142897722798365,0.10470008434742986,0.105334569138908,0.0214307453780604,0.7964,0.8122,0.8043
1.888000011444092,1.888000011444092,20256000,20120827,TSLA,1.9666670560836792,1.888000011444092,0,0.4059115138746106,0.018105159924158,0.018117313221118498,0.21052449411011973,0.20857587670650005,0.06083328614659556,0.05977985601230016,0.018152500004597134,-0.1531,0.7845,0.21046666666666666
1.8940000534057615,1.8940000534057615,12583500,20120829,TSLA,1.9126670360565183,1.8940000534057615,0,0.026060772076113348,0.026041668063655453,0.0260615799805088,0.1093473107310387,0.026069952077286504,0.6093723055983259,0.0260723722449821,0.15097403922808883,0.2263,0.9211,0.5737
1.9033329486846924,1.9033329486846924,12625500,20120906,TSLA,1.8626669645309448,1.9033329486846924,1,0.7522046965639633,0.0156250007660422,0.0156479204634856,0.0156430623933805,0.0156250010464737,0.0156250008692197,0.1540032481854043,0.0156260697120304,0.0,0.0,0.0
1.9653329849243164,1.9653329849243164,22270500,20120913,TSLA,1.885332942008972,1.9653329849243164,1,0.0312500004881075,0.0312500003769785,0.0312500004551811,0.2812488999712974,0.0312500005172621,0.5312510973464323,0.0312500004413179,0.0312500004034229,0.5859,0.5859,0.5859
2.026000022888184,2.026000022888184,23049000,20120914,TSLA,1.9653329849243164,2.026000022888184,1,0.2457110049108995,0.1249968150110551,0.4448450142116537,0.0138915883661916,0.0138889348414269,0.1288826822483083,0.0138946103028971,0.0138893501075674,0.2263,0.2263,0.2263
2.169332981109619,2.169332981109619,48192000,20120917,TSLA,2.026000022888184,2.169332981109619,1,0.0156493899311583,0.0156250001899591,0.0156814277365152,0.2378850717929081,0.0156359532389588,0.0156250002160849,0.66824392614866,0.0156542307457553,0.5697,0.5697,0.5697
2.069999933242798,2.069999933242798,15727500,20120919,TSLA,2.0893330574035645,2.069999933242798,0,0.2703908888813177,0.0208333337598448,0.6045996463053892,0.0208333337968759,0.0208333339194107,0.0208375051788504,0.0208386243660537,0.0208333337922573,0.0,0.0,0.0
1.843999981880188,1.843999981880188,85206000,20120925,TSLA,2.0439999103546143,1.843999981880188,0,0.0250048428438966,0.0250000010469022,0.6249972525479752,0.0250049424697265,0.2249596495977482,0.025000001190733,0.0250322100843687,0.025001100218649,0.6369,0.6369,0.6369
1.944000005722046,1.944000005722046,13266000,20121001,TSLA,1.9520000219345093,1.944000005722046,0,0.1081563687998023,0.0113636367637098,0.011364331116906,0.011363636798247,0.5186488570246492,0.3163704296845073,0.0113659753064167,0.0113667645057614,-0.128,-0.128,-0.128
1.9866670370101929,1.9866670370101929,10935000,20121002,TSLA,1.944000005722046,1.9866670370101929,1,0.0113642017102728,0.0113636368473644,0.011364085916072,0.1931709137283984,0.0113659521475777,0.7386393447417009,0.0113682280255142,0.0113636368830992,0.0,0.0,0.0
1.953333020210266,1.953333020210266,15792000,20121003,TSLA,1.9866670370101929,1.953333020210266,0,0.0417857363351636,0.0416666680438241,0.0416666683403946,0.0416666681602092,0.041666668556013,0.0416666682425841,0.708214254174537,0.0416666681472739,-0.0772,-0.0772,-0.0772
1.950000047683716,1.950000047683716,13345500,20121008,TSLA,1.9259999990463257,1.950000047683716,1,0.0138911812660604,0.0138888892196878,0.127495573292675,0.0138888892471735,0.2717460533490494,0.5313103377848934,0.0138888892763825,0.0138901865640779,0.0,0.0,0.0
1.888000011444092,1.888000011444092,6759000,20121011,TSLA,1.8933329582214355,1.888000011444092,0,0.013896049015581,0.0138901388548003,0.0138900589505874,0.279302797991281,0.0139414677814198,0.6372832108974572,0.0139073872381587,0.0138888892707142,0.0,0.0,0.0
1.8566670417785645,1.8566670417785645,7053000,20121022,TSLA,1.8493330478668213,1.8566670417785645,1,0.0209020056467927,0.0208356614227745,0.8540388078956397,0.0208356806562297,0.0208461104453395,0.0208333350792658,0.0208568617492098,0.0208515371047481,0.0,0.0,0.0
2.076667070388794,2.076667070388794,34860000,20121106,TSLA,2.0999999046325684,2.076667070388794,0,0.041666668071948,0.374987829671548,0.041666667981407,0.3749995188474718,0.0416666681609365,0.0416666679031757,0.041666667935591,0.0416793114279216,0.4926,0.4926,0.4926
2.102667093276977,2.102667093276977,25717500,20121107,TSLA,2.076667070388794,2.102667093276977,1,0.0113743469026086,0.0113714172836508,0.0113636367992782,0.0113703889108183,0.8285343660897816,0.0113840967770163,0.1032358451411583,0.0113659020956874,0.0,0.0,0.0
2.107332944869995,2.107332944869995,14974500,20121113,TSLA,2.0713329315185547,2.107332944869995,1,0.0312883706629357,0.2812381897872164,0.0312500040646147,0.2812452654482025,0.2811904450953512,0.0312877173893033,0.0312500039443136,0.0312500036080623,0.6696,0.6696,0.6696
2.122667074203491,2.122667074203491,13630500,20121116,TSLA,2.0546669960021973,2.122667074203491,1,0.612127225963132,0.013898260266226,0.304486860156303,0.0139157955869245,0.0138888893935301,0.0139005325697655,0.0138901913365284,0.0138922447275903,0.6597,0.6597,0.6597
2.200000047683716,2.200000047683716,13837500,20121120,TSLA,2.194667100906372,2.200000047683716,1,0.16096809079638924,0.10793573553169993,0.049922724413880605,0.18271122808343193,0.02212267676262744,0.21209923392688182,0.02212609437868598,0.24211421610640277,-0.6369,0.1655,-0.24486
2.1646668910980225,2.1646668910980225,14448000,20121121,TSLA,2.200000047683716,2.1646668910980225,0,0.0312500007577769,0.0312500005855499,0.031322311783745,0.5311763569762942,0.0312500008068841,0.2812513277726429,0.0312500006880435,0.0312500006290633,0.7717,0.7717,0.7717
2.1419999599456787,2.1419999599456787,6454500,20121123,TSLA,2.1646668910980225,2.1419999599456787,0,0.562442037941548,0.0625000001369393,0.0625000001655712,0.0625000001487043,0.0625000001878471,0.062557961113139,0.0625000001596365,0.0625000001466142,0.7783,0.7783,0.7783
2.1433329582214355,2.1433329582214355,13662000,20121127,TSLA,2.1513330936431885,2.1433329582214355,0,0.0229166674021865,0.0229220390307754,0.02291666735477595,0.3013368880357673,0.022925601150489,0.4777961067380318,0.10625070318514565,0.0229353271028281,0.0772,0.2263,0.15175
2.2153329849243164,2.2153329849243164,22878000,20121128,TSLA,2.1433329582214355,2.2153329849243164,1,0.0625496207072131,0.0626725427608508,0.0625935399742837,0.0626617910740772,0.0625000009941784,0.062500000820169,0.0625000008409909,0.5620225028282366,0.6474,0.6474,0.6474
2.259999990463257,2.259999990463257,18949500,20121204,TSLA,2.308000087738037,2.259999990463257,0,0.0156412423642692,0.015628135856316,0.015667279998013,0.0156378511825223,0.0156281511089658,0.0156250002550674,0.4879878450983054,0.4181844941365405,0.8834,0.8834,0.8834
2.24733304977417,2.24733304977417,9922500,20121205,TSLA,2.259999990463257,2.24733304977417,0,0.0416666692941006,0.0416666686978969,0.0416666691243375,0.0416666688719614,0.37499756801356,0.0416666689761981,0.041666669036669,0.3750024179852763,0.3182,0.3182,0.3182
2.351999998092652,2.351999998092652,23589000,20121211,TSLA,2.3046669960021973,2.351999998092652,1,0.0178659966916963,0.0178810363782212,0.0178891937849783,0.5602365761078726,0.1722877387695095,0.0178571437799085,0.0178816178095248,0.1781006966782886,0.75,0.75,0.75
2.3506669998168945,2.3506669998168945,30957000,20121212,TSLA,2.351999998092652,2.3506669998168945,0,0.19201691016087702,0.13934764980613287,0.09153349619350036,0.03244351192834677,0.061016999200636926,0.0681800623436312,0.22524119770411621,0.1902201726627583,-0.7603,0.8519,0.04280000000000001
2.253999948501587,2.253999948501587,15345000,20121214,TSLA,2.2406671047210693,2.253999948501587,1,0.0364611020083599,0.16144166337707827,0.16148158933502554,0.07813444159955706,0.16146751794690495,0.0364677458630226,0.20315021336755143,0.16139572650249998,-0.6705,0.0772,-0.14832499999999998
2.293333053588867,2.293333053588867,12373500,20121217,TSLA,2.253999948501587,2.293333053588867,1,0.0208333337417841,0.0208333336488083,0.0208333337166265,0.1950970155119451,0.0208587634873806,0.6798700267521341,0.0208333337023701,0.0208408594389509,0.5994,0.5994,0.5994
